freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90527537		1959.50416312		1972.43100484		2015.44310625		2029.52393717		2042.89790612		2090.10242423		2103.97315654		2118.06564281		2170.47484474		2185.65461038		2198.70003173		2257.29923496		2273.02952537		2287.98364227		2351.28480694		2367.64424189		2382.85650308		2453.40377322		2470.45169145	
1945.91160537		1959.51020612		1972.43674484		2015.44965925		2029.53019218		2042.90384813		2090.10921423		2103.97964055		2118.07180081		2170.48188975		2185.66133838		2198.70642173		2257.30655597		2273.03651838		2287.99028228		2351.29242496		2367.65151890		2382.86341208		2453.41171522		2470.45927646	
1945.91793538		1959.51625013		1972.44248485		2015.45621126		2029.53644818		2042.90978912		2090.11600424		2103.98612355		2118.07795782		2170.48893575		2185.66806639		2198.71281174		2257.31387698		2273.04351138		2287.99692228		2351.30004195		2367.65879590		2382.87032009		2453.41965623		2470.46686047	
1945.92426539		1959.52229314		1972.44822485		2015.46276326		2029.54270319		2042.91573014		2090.12279424		2103.99260656		2118.08411482		2170.49598176		2185.67479440		2198.71920174		2257.32119798		2273.05050339		2288.00356229		2351.30765996		2367.66607191		2382.87722909		2453.42759724		2470.47444547	
1945.93059439		1959.52833614		1972.45396486		2015.46931527		2029.54895819		2042.92167113		2090.12958325		2103.99909057		2118.09027183		2170.50302676		2185.68152240	1.04508463	2198.72559175		2257.32851899		2273.05749640		2288.01020129		2351.31527698		2367.67334892		2382.88413710		2453.43553824		2470.48202948	
1945.93692440	1.24178019	1959.53437915		1972.45970486	0.92569463	2015.47586728	0.96892184	2029.55521420	0.99640114	2042.92761114		2090.13637326		2104.00557357		2118.09642883		2170.51007177		2185.68825041	0.99398793	2198.73198075		2257.33583899		2273.06448840		2288.01684130		2351.32289397		2367.68062492		2382.89104511		2453.44347925		2470.48961349	
1945.94325340	1.38492227	1959.54042215		1972.46544387	0.87914480	2015.48241928	0.96674090	2029.56146820	0.98979585	2042.93355215	0.92353118	2090.14316226		2104.01205658		2118.10258584		2170.51711678		2185.69497841	1.03729435	2198.73837076		2257.34316000		2273.07148041		2288.02348031		2351.33050999		2367.68790093		2382.89795311		2453.45142026		2470.49719749	
1945.94958341	1.29871830	1959.54646516	1.02599669	1972.47118287	0.91931571	2015.48897129	0.97341342	2029.56772321	0.98832358	2042.93949216	0.98344919	2090.14995127		2104.01853958		2118.10874284		2170.52416178		2185.70170642	1.01225729	2198.74475977		2257.35048001	0.99548123	2273.07847341		2288.03011931		2351.33812698		2367.69517693		2382.90486112		2453.45936026		2470.50478150	
1945.95591241	1.26059605	1959.55250716	1.08433295	1972.47692288	0.90655845	2015.49552329	0.96653834	2029.57397821	0.96543982	2042.94543216	0.99104636	2090.15674127	1.01156573	2104.02502159		2118.11489885		2170.53120679		2185.70843342	1.00425821	2198.75114877		2257.35780001	0.99159715	2273.08546442	0.94145023	2288.03675932		2351.34574400		2367.70245294		2382.91176812		2453.46730127		2470.51236450	
1945.96224142	1.14708083	1959.55855017	1.00087728	1972.48266188	0.94881455	2015.50207430	0.95289931	2029.58023222	0.98306411	2042.95137217	0.98960661	2090.16353028	1.03311741	2104.03150459		2118.12105485		2170.53825179		2185.71516043	1.01544234	2198.75753778		2257.36512002	1.00628029	2273.09245642	0.99112845	2288.04339732	1.04298855	2351.35336000		2367.70972895		2382.91867613		2453.47524128	1.00927134	2470.51994851	
1945.96857042	1.25134842	1959.56459217	1.01052449	1972.48840089	0.93453589	2015.50862530	0.99109101	2029.58648722	0.96017798	2042.95731216	0.97738345	2090.17031828	1.01100038	2104.03798660		2118.12721086		2170.54529580	0.97366797	2185.72188744	0.98928920	2198.76392678		2257.37244003	0.96252834	2273.09944843	0.93228235	2288.05003633	1.03503130	2351.36097600	1.01554024	2367.71700395		2382.92558314		2453.48318128	1.00141589	2470.52753152	
1945.97489843	1.25454009	1959.57063418	1.04026563	1972.49413889	0.95368037	2015.51517731	0.95551486	2029.59274123	0.99609763	2042.96325217	0.97793935	2090.17710729	1.01645700	2104.04446960		2118.13336686		2170.55234081	0.97730259	2185.72861444	0.98493624	2198.77031479		2257.37976003	0.97023027	2273.10643944	0.99107962	2288.05667533	1.06968909	2351.36859202	0.97013684	2367.72427896		2382.93249014		2453.49112129	0.98947421	2470.53511452	0.96760071
