freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91545299		1959.51561673		1972.43965335		2015.44335091		2029.52340545		2042.89353747		2090.10399499		2104.70372728		2116.91930160		2170.48278140		2185.23881957		2199.43891683		2257.26287101		2272.99618970		2287.94207658		2351.24182052		2367.60101898		2383.15137426		2453.35352360		2471.81199720	1.97090170
1945.92178099		1959.52165873		1972.44539235		2015.44990091		2029.52965945		2042.89947747		2090.11078299		2104.71020929		2116.92545661		2170.48982540		2185.24554558		2199.44530584		2257.27019003		2273.00318071		2287.94871458		2351.24943553		2367.60829298		2383.15828127		2453.36146260		2471.81958020	1.97401612
1945.92811000		1959.52770074		1972.45113036		2015.45645192		2029.53591346		2042.90541748		2090.11757100		2104.71669129		2116.93161261		2170.49686941		2185.25227258		2199.45169384		2257.27750903		2273.01017072		2287.95535259		2351.25705153		2367.61556799		2383.16518728		2453.36940161		2471.82716321	1.97720227
1945.93443800		1959.53374274		1972.45686836		2015.46300292		2029.54216747		2042.91135748		2090.12435901		2104.72317330		2116.93776762		2170.50391341		2185.25899859		2199.45808185		2257.28482703		2273.01716172		2287.96199059		2351.26466653		2367.62284199		2383.17209428		2453.37734062		2471.83474522	1.98032765
1945.94076601	1.23435940	1959.53978475		1972.46260737	0.95177944	2015.46955293		2029.54842047		2042.91729649		2090.13114701		2104.72965430		2116.94392262		2170.51095742		2185.26572459		2199.46446986		2257.29214605		2273.02415173		2287.96862860		2351.27228054		2367.63011600		2383.17900029		2453.38527862		2471.84232822	1.98337519
1945.94709401	1.24363619	1959.54582675	1.05087246	1972.46834537	0.88758071	2015.47610394	0.95235017	2029.55467448	0.97744913	2042.92323649		2090.13793502		2104.73613531		2116.95007663		2170.51800043		2185.27244960		2199.47085786		2257.29946405		2273.03114073		2287.97526661		2351.27989555		2367.63739001		2383.18590629		2453.39321763		2471.84991023	1.98634503
1945.95342102	1.18140153	1959.55186776	1.03818082	1972.47408338	0.93788686	2015.48265394	0.96926380	2029.56092748	0.97148996	2042.92917550		2090.14472202		2104.74261632	0.99644686	2116.95623163		2170.52504443		2185.27917561		2199.47724587		2257.30678205		2273.03813074		2287.98190361		2351.28751055		2367.64466401		2383.19281230		2453.40115564		2471.85749224	1.98928972
1945.95974903	1.24183038	1959.55790876	0.94661983	1972.47982038	0.92912843	2015.48920395	0.99286574	2029.56718049	0.99209318	2042.93511450	0.98937118	2090.15150903		2104.74909832	0.97419259	2116.96238664		2170.53208744		2185.28590061		2199.48363287		2257.31410006		2273.04512074		2287.98854062		2351.29512457		2367.65193802		2383.19971830		2453.40909364		2471.86507324	0.83614924
1945.96607703	1.23300836	1959.56394977	1.01737964	1972.48555839	0.98164433	2015.49575395	0.97970756	2029.57343349	0.98812822	2042.94105351	0.98355975	2090.15829703	1.02184137	2104.75557833	0.99887243	2116.96854064		2170.53913044		2185.29262662		2199.49002088		2257.32141806		2273.05210975		2287.99517762		2351.30273857		2367.65921102		2383.20662331		2453.41703165		2471.87265525	1.08969319
1945.97240404	1.19913987	1959.56999077	0.99921804	1972.49129639	0.92995100	2015.50230396	0.95428084	2029.57968650	0.96578131	2042.94699151	1.00447667	2090.16508404	1.01896175	2104.76205933	0.98804170	2116.97469465		2170.54617345	0.99472217	2185.29935162		2199.49640788		2257.32873607		2273.05909976		2288.00181463		2351.31035358		2367.66648503		2383.21352932		2453.42496966		2471.88023726	0.41964686
1945.97873104	1.19942197	1959.57603178	1.01313712	1972.49703339	0.90945507	2015.50885296	0.99256783	2029.58593950	1.00286504	2042.95293052	0.99836264	2090.17187104	1.01627425	2104.76854034	0.98082476	2116.98084865		2170.55321646	0.97634482	2185.30607663		2199.50279489		2257.33605408		2273.06608876		2288.00845163		2351.31796758		2367.67375804		2383.22043432		2453.43290766		2471.88781826	0.77939716
1945.98505805	1.13913355	1959.58207278	1.01325721	1972.50277040	0.96142420	2015.51540297	0.98637533	2029.59219151	0.98720848	2042.95886952	0.98209272	2090.17865705	1.02647821	2104.77502034	1.00575429	2116.98700266		2170.56025846	1.00089589	2185.31280163		2199.50918189		2257.34337108		2273.07307777		2288.01508864		2351.32558059		2367.68103104		2383.22733933		2453.44084467		2471.89539927	1.05567353
1945.99138605	1.19230750	1959.58811379	1.02759639	1972.50850740	1.01743858	2015.52195197	0.97410864	2029.59844451	0.98646588	2042.96480753	0.95184244	2090.18544406	1.00177042	2104.78150035	1.00043717	2116.99315666		2170.56730147	1.00714628	2185.31952564		2199.51556890		2257.35068809	0.93944029	2273.08006577		2288.02172464		2351.33319460		2367.68830405		2383.23424433		2453.44878268		2471.90298027	0.91816629
