freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91513970		1959.51716445		1972.43335038		2015.44401213		2029.52419891		2042.89480658		2090.10216813		2104.68406693		2117.07228688		2170.47877205		2184.51046844		2200.00817567		2257.26640034		2272.99320476		2287.94500768		2351.24100552		2367.60343924		2383.15922769		2453.35346656		2470.38099926	
1945.92146870		1959.52320646		1972.43908839		2015.45056313		2029.53045292		2042.90074659		2090.10895612		2104.69054892		2117.07844188		2170.48581606		2184.51719545		2200.01456467		2257.27371934		2273.00019477		2287.95164569		2351.24862153		2367.61071324		2383.16613370		2453.36140556		2470.38858226	
1945.92779671		1959.52924846		1972.44482739		2015.45711314		2029.53670691		2042.90668659		2090.11574413		2104.69703094		2117.08459689		2170.49286007		2184.52392146		2200.02095268		2257.28103835		2273.00718577		2287.95828369		2351.25623654		2367.61798825		2383.17304070		2453.36934457		2470.39616527	
1945.93412471		1959.53529047		1972.45056540		2015.46366415		2029.54296093		2042.91262660		2090.12253214		2104.70351293		2117.09075289		2170.49990407		2184.53064746		2200.02734068		2257.28835636		2273.01417578		2287.96492170		2351.26385154		2367.62526226		2383.17994671		2453.37728358		2470.40374727	
1945.94045272	1.29833854	1959.54133147		1972.45630340		2015.47021415		2029.54921393		2042.91856560		2090.12932014		2104.70999394		2117.09690690		2170.50694708		2184.53737347		2200.03372869		2257.29567536		2273.02116578		2287.97155970		2351.27146655		2367.63253626		2383.18685371		2453.38522258		2470.41133028	
1945.94678072	1.29834433	1959.54737348	1.06360596	1972.46204141	0.93280480	2015.47676516	0.97296021	2029.55546694	0.94928235	2042.92450460		2090.13610716		2104.71647495		2117.10306190		2170.51399108		2184.54409947		2200.04011670		2257.30299337		2273.02815579		2287.97819671		2351.27908055		2367.63981027		2383.19375973		2453.39316059		2470.41891229	
1945.95310873	1.34417900	1959.55341448	1.05593616	1972.46777941	0.90094283	2015.48331516	0.95638947	2029.56172093	0.95561985	2042.93044461	1.00497860	2090.14289516		2104.72295596		2117.10921691		2170.52103409		2184.55082448		2200.04650470		2257.31031137		2273.03514580		2287.98483471		2351.28669556		2367.64708427		2383.20066573		2453.40109860		2470.42649429	
1945.95943573	1.29115534	1959.55945649	1.04510525	1972.47351742	0.96156045	2015.48986517	0.98121757	2029.56797394	0.95877725	2042.93638361	0.94834186	2090.14968217		2104.72943695		2117.11537091		2170.52807709		2184.55755048		2200.05289171		2257.31762938		2273.04213480		2287.99147172		2351.29430957		2367.65435828		2383.20757073		2453.40903660		2470.43407530	
1945.96576374	1.27304688	1959.56549749	1.02798593	1972.47925542	0.96124556	2015.49641517	0.99314365	2029.57422694	0.97985873	2042.94232262	1.01120498	2090.15646916	1.00734733	2104.73591796		2117.12152592		2170.53512010		2184.56427549		2200.05927971		2257.32494739		2273.04912481		2287.99810872		2351.30192457		2367.66163229		2383.21447674		2453.41697461		2470.44165731	
1945.97209075	1.28045320	1959.57153850	1.04533709	1972.48499242	0.94124163	2015.50296518	0.97080217	2029.58047996	0.97909481	2042.94826062	0.98741559	2090.16325618	1.01661168	2104.74239898	0.99159679	2117.12767992		2170.54216311	1.00260216	2184.57100050		2200.06566672		2257.33226539		2273.05611381		2288.00474573		2351.30953858		2367.66890529		2383.22138175		2453.42491262		2470.44923831	
