freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91319684		1959.51028139		1972.43735166		2015.44420769		2029.52289041		2042.89245698		2090.10019683		2104.68323621		2118.52844548		2170.45832096		2184.84400398		2199.99084187		2257.26248165		2272.99237983		2288.58076278		2351.24094397		2367.59848506		2383.16758277		2453.37356814		2470.08864223	
1945.91952484		1959.51632439		1972.44309066		2015.45075869		2029.52914441		2042.89839698		2090.10698483		2104.68971821		2118.53460149		2170.46536495		2184.85073099		2199.99722988		2257.26980066		2272.99937084		2288.58740079		2351.24855998		2367.60576007		2383.17448877		2453.38150715		2470.09622524	
1945.92585285		1959.52236640		1972.44882966		2015.45730870		2029.53539842		2042.90433699		2090.11377284		2104.69620022		2118.54075649		2170.47240896		2184.85745699		2200.00361888		2257.27711967		2273.00636084		2288.59403879		2351.25617499		2367.61303508		2383.18139578		2453.38944616		2470.10380724	
1945.93218085		1959.52840740		1972.45456767		2015.46385971		2029.54165242		2042.91027599		2090.12056084		2104.70268222		2118.54691150		2170.47945296		2184.86418300		2200.01000689		2257.28443767		2273.01335085		2288.60067680		2351.26378999		2367.62030908		2383.18830178		2453.39738416		2470.11139025	
1945.93850986	1.16874931	1959.53444941		1972.46030567	0.97734035	2015.47040971		2029.54790543		2042.91621600		2090.12734885		2104.70916323		2118.55306650		2170.48649597		2184.87090901		2200.01639490		2257.29175668		2273.02034085		2288.60731480		2351.27140500		2367.62758309		2383.19520879		2453.40532317		2470.11897226	
1945.94483686	1.16963093	1959.54049141		1972.46604368	0.92542065	2015.47696072	0.95542867	2029.55415944		2042.92215500		2090.13413585		2104.71564423		2118.55922151		2170.49353998		2184.87763501		2200.02278290		2257.29907468		2273.02733086		2288.61395181		2351.27901900		2367.63485709		2383.20211480		2453.41326218		2470.12655426	
1945.95116487	1.17730756	1959.54653242	1.05902450	1972.47178168	0.91432071	2015.48351072	0.98924541	2029.56041244	0.99331026	2042.92809401		2090.14092386		2104.72212624		2118.56537551		2170.50058298		2184.88436002		2200.02916991		2257.30639269		2273.03432087		2288.62058981	1.01013388	2351.28663401		2367.64213110		2383.20902080		2453.42120018		2470.13413627	
1945.95749287	1.18488038	1959.55257342	1.03032914	1972.47751969	0.93661018	2015.49006072	0.97569591	2029.56666545	1.00423911	2042.93403301	0.99336515	2090.14771086		2104.72860724		2118.57153052		2170.50762600		2184.89108602		2200.03555791		2257.31371070		2273.04131087		2288.62722682	1.00249346	2351.29424802		2367.64940511		2383.21592581		2453.42913819		2470.14171828	
1945.96381988	1.18509215	1959.55861443	1.05085090	1972.48325769	0.95520794	2015.49661072	0.98977000	2029.57291845	1.01546840	2042.93997202	0.95087104	2090.15449887	1.03288033	2104.73508725		2118.57768452		2170.51466900		2184.89781103		2200.04194492		2257.32102870		2273.04829988		2288.63386382	0.99311544	2351.30186302		2367.65667811		2383.22283181		2453.43707620		2470.14930028	
1945.97014788	1.16733627	1959.56465643	1.05266423	1972.48899470	0.95323566	2015.50316074	0.96199262	2029.57917146	0.97349724	2042.94591102	0.99873900	2090.16128588	1.02658226	2104.74156825	1.00780478	2118.58383853		2170.52171201		2184.90453603		2200.04833192		2257.32834671		2273.05528888		2288.64050083	0.99412433	2351.30947703		2367.66395212		2383.22973682		2453.44501420		2470.15688129	
