freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91374629		1959.84268216	12.34676019	1972.44019535		2015.44373955		2029.51812939		2042.89313919		2090.09739812		2104.68833649		2116.72092921		2170.46421482		2184.57783697		2200.01152094		2257.26351939		2272.98501560		2287.93508238		2351.23989166		2367.60489674		2382.40969388		2453.30779893		2470.75302258	0.62675452
1945.92007529		1959.84872417	12.34598700	1972.44593435		2015.45029055		2029.52438339		2042.89907919		2090.10418613		2104.69481850		2116.72708522		2170.47125883		2184.58456298		2200.01790895		2257.27083840		2272.99200661		2287.94172039		2351.24750667		2367.61217075		2382.41659988		2453.31573793		2470.76060458	0.62723942
1945.92640330		1959.85476617	12.34523394	1972.45167236		2015.45684156		2029.53063640		2042.90501920		2090.11097413		2104.70129950		2116.73324022		2170.47830283		2184.59128899		2200.02429695		2257.27815641		2272.99899662		2287.94835839		2351.25512167		2367.61944575		2382.42350689		2453.32367694		2470.76818759	0.62772288
1945.93273130		1959.86080818	12.34450000	1972.45741036		2015.46339156		2029.53689040		2042.91095820		2090.11776214		2104.70778151		2116.73939523		2170.48534684		2184.59801500		2200.03068596		2257.28547541		2273.00598662		2287.95499640		2351.26273668		2367.62671976		2382.43041289		2453.33161595		2470.77576959	0.62819603
1945.93905931	1.30775365	1959.86684918	0.99766683	1972.46314937	0.95023982	2015.46994257		2029.54314441		2042.91689821		2090.12455015		2104.71426251		2116.74555024		2170.49239085		2184.60474100		2200.03707396		2257.29279342		2273.01297663		2287.96163440		2351.27035169		2367.63399376		2382.43731990		2453.33955395		2470.78335260	0.62866218
1945.94538731	1.30822807	1959.87289119	1.00923960	1972.46888737	0.98018281	2015.47649258	1.00672141	2029.54939741		2042.92283721		2090.13133815		2104.72074452		2116.75170524		2170.49943385		2184.61146700		2200.04346097		2257.30011242		2273.01996663		2287.96827241		2351.27796669		2367.64126777		2382.44422590		2453.34749296		2470.79093461	0.62911740
1945.95171532	1.29759837	1959.87893219	1.00882179	1972.47462538	0.94681929	2015.48304258	0.98394839	2029.55565042	0.99642252	2042.92877622		2090.13812516		2104.72722552		2116.75785925		2170.50647686		2184.61819300		2200.04984897		2257.30743043		2273.02695664		2287.97490941		2351.28558070		2367.64854178		2382.45113191		2453.35543097		2470.79851661	0.62956454
1945.95804232	1.29434252	1959.88497420	1.00765696	1972.48036238	0.94972591	2015.48959359	1.00135733	2029.56190342	1.00862798	2042.93471622	0.98087707	2090.14491216		2104.73370653		2116.76401425		2170.51352086		2184.62491802		2200.05623698		2257.31474844		2273.03394665		2287.98154642		2351.29319571		2367.65581578		2382.45803692		2453.36336897		2470.80609762	1.17671096
1945.96437033	1.26691773	1959.89101520	0.99413611	1972.48610039	0.94686401	2015.49614259	0.98481395	2029.56815643	0.99489753	2042.94065423	1.05419507	2090.15170017		2104.74018753	1.00150098	2116.77016826		2170.52056387		2184.63164302		2200.06262398		2257.32206644		2273.04093565		2287.98818343		2351.30080971		2367.66308879		2382.46494292		2453.37130698		2470.81367963	0.84751396
1945.97069733	1.23105458	1959.89705621	1.00012133	1972.49183839	0.93969582	2015.50269260	0.97533344	2029.57440943	1.00269885	2042.94659323	1.01573700	2090.15848717	1.03707429	2104.74666754	0.99706317	2116.77632226		2170.52760687		2184.63836902		2200.06901099		2257.32938445		2273.04792466		2287.99482043		2351.30842372		2367.67036279		2382.47184793		2453.37924499		2470.82126163	1.03379143
