freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90550894		1959.50608653		1972.43836232		2015.44088186		2029.52441686		2042.89731653		2090.10594979		2104.70403721		2117.40130326		2170.47123172		2184.90306348		2199.66316845		2257.29671344		2273.02073455		2287.97883110		2349.81912914		2367.65271432		2383.21798186		2453.40405936		2470.45166542	
1945.91183895		1959.51213054		1972.44410232		2015.44743386		2029.53067287		2042.90325854		2090.11274080		2104.71052122		2117.40746127		2170.47827772		2184.90979149		2199.66955846		2257.30403445		2273.02772756		2287.98547110		2349.82674714		2367.65999133		2383.22488986		2453.41200136		2470.45925044	
1945.91816795		1959.51817354		1972.44984233		2015.45398687		2029.53692787		2042.90919954		2090.11952980		2104.71700522		2117.41361827		2170.48532373		2184.91651949		2199.67594846		2257.31135545		2273.03472057		2287.99211111		2349.83436415		2367.66726833		2383.23179887		2453.41994237		2470.46683544	
1945.92449796		1959.52421755		1972.45558233		2015.46053887		2029.54318388		2042.91514055		2090.12631981		2104.72348823		2117.41977528		2170.49236874		2184.92324750		2199.68233847		2257.31867646		2273.04171257		2287.99875111		2349.84198116		2367.67454434		2383.23870688		2453.42788338		2470.47441944	
1945.93082796		1959.53026055		1972.46132234	0.89315696	2015.46709088		2029.54943888		2042.92108155		2090.13310981		2104.72997124		2117.42593228		2170.49941474		2184.92997550		2199.68872847		2257.32599747		2273.04870558		2288.00539112		2349.84959916		2367.68182134		2383.24561588		2453.43582438		2470.48200345	
1945.93715697	1.29584052	1959.53630356		1972.46706234	0.90161811	2015.47364288	0.99090403	2029.55569389	1.01688141	2042.92702156		2090.13989882		2104.73645424		2117.43208929		2170.50645975		2184.93670351		2199.69511748		2257.33331847		2273.05569758		2288.01203013		2349.85721517		2367.68909735		2383.25252389		2453.44376539		2470.48958746	
1945.94348697	1.32916559	1959.54234556	1.07648036	1972.47280134	0.90529382	2015.48019489	0.99071628	2029.56194889	0.98829682	2042.93296256	1.03742605	2090.14668882		2104.74293725	0.96302800	2117.43824629		2170.51350475		2184.94343152		2199.70150648		2257.34063848		2273.06269059		2288.01867013		2349.86483218		2367.69637336		2383.25943189		2453.45170640		2470.49717146	
1945.94981598	1.28423615	1959.54838857	1.07115532	1972.47854035	0.91396484	2015.48674689	0.99675800	2029.56820390	0.99967472	2042.93890257	1.03446965	2090.15347783	0.99655055	2104.74942025	0.99870418	2117.44440230		2170.52054976		2184.95015952		2199.70789649		2257.34795848	0.97335169	2273.06968260		2288.02530914		2349.87244918		2367.70364936		2383.26633890		2453.45964640		2470.50475548	
1945.95614498	1.37555010	1959.55443157	1.12397477	1972.48428035	0.95372077	2015.49329790	0.97606800	2029.57445790	1.00285973	2042.94484257	1.02611042	2090.16026684	1.01114944	2104.75590326	1.00336476	2117.45055930		2170.52759476		2184.95688653		2199.71428549		2257.35527949	0.99818738	2273.07667460		2288.03194814		2349.88006519		2367.71092537		2383.27324691		2453.46758641		2470.51233948	
1945.96247399	1.31898527	1959.56047358	1.09338377	1972.49001936	0.93721850	2015.49984991	0.99395254	2029.58071291	1.00249874	2042.95078258	1.00415599	2090.16705584	1.00560672	2104.76238626	1.00857169	2117.45671531		2170.53463977		2184.96361353		2199.72067450		2257.36259950	0.99705277	2273.08366561	0.97294423	2288.03858715		2349.88768219		2367.71820037		2383.28015391		2453.47552742	1.09713775	2470.51992249	
1945.96880299	1.27566041	1959.56651558	1.07699957	1972.49575736	0.95962306	2015.50640091	0.94818083	2029.58696691	0.98053582	2042.95672258	1.03618457	2090.17384485	0.96837115	2104.76886827	1.00716021	2117.46287131		2170.54168378	0.98174864	2184.97034054		2199.72706250		2257.36991950	0.96711143	2273.09065761	1.00019080	2288.04522515	1.00350310	2349.89529820		2367.72547638		2383.28706092		2453.48346742	0.93527976	2470.52750549	
1945.97513200	1.24110774	1959.57255859	1.07401501	1972.50149637	0.92261448	2015.51295192	1.00290845	2029.59322092	0.99718667	2042.96266259	0.99349067	2090.18063385	1.00732331	2104.77535027	0.99439899	2117.46902732		2170.54872878	1.00226498	2184.97706754		2199.73345151		2257.37723851	0.98391101	2273.09764862	0.96959879	2288.05186416	1.00047423	2349.90291421		2367.73275139	0.99618393	2383.29396892		2453.49140743	1.02598016	2470.53508849	1.00321039
1945.98146000	1.26987950	1959.57860059	0.99939716	1972.50723537	0.97054465	2015.51950392	1.01288593	2029.59947492	1.00092133	2042.96860259	0.99617677	2090.18742186	1.00618447	2104.78183228	0.98490906	2117.47518332		2170.55577279	0.99291644	2184.98379455		2199.73983951		2257.38455852	0.99533853	2273.10464062	0.98153102	2288.05850216	0.97639036	2349.91053021		2367.74002639	1.02345394	2383.30087493	1.05204101	2453.49934644	1.00004774	2470.54267150	1.03333220
