freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90233612		1959.50904147		1972.42765657		2015.44097809		2029.52172458		2042.89600075		2090.10713958		2104.69475712		2119.83466272	1.34734106	2170.49358298		2184.91453428		2199.68210421		2257.29095347		2273.02625013		2287.97397941		2351.28688179		2367.65605919		2383.21747464		2453.39968869		2470.46118149	
1945.90866612		1959.51508448		1972.43339657		2015.44753109		2029.52797958		2042.90194176		2090.11392959		2104.70124112		2119.84082073	1.34692151	2170.50062898		2184.92126329		2199.68849421		2257.29827447		2273.03324314		2287.98061942		2351.29449980		2367.66333620		2383.22438364		2453.40762970		2470.46876650	
1945.91499613		1959.52112848		1972.43913658		2015.45408310		2029.53423559		2042.90788276		2090.12071959		2104.70772513		2119.84697773	1.34752279	2170.50767499		2184.92799129		2199.69488422		2257.30559548		2273.04023615		2287.98726043		2351.30211680		2367.67061320		2383.23129265		2453.41557071		2470.47635050	
1945.92132613		1959.52717149		1972.44487658		2015.46063610		2029.54049059		2042.91382377		2090.12750960		2104.71420813		2119.85313474	1.34774229	2170.51471999		2184.93471930		2199.70127422		2257.31291649		2273.04722916		2287.99389943		2351.30973381		2367.67788921		2383.23820066		2453.42351171		2470.48393551	
1945.92765514		1959.53321449		1972.45061659		2015.46718811		2029.54674560		2042.91976477		2090.13429860		2104.72069114		2119.85929174	1.35096937	2170.52176600		2184.94144730		2199.70766423		2257.32023749		2273.05422116		2288.00053944		2351.31735082		2367.68516622		2383.24510866		2453.43145272		2470.49151952	
1945.93398514		1959.53925750		1972.45635659		2015.47374011	0.97175639	2029.55300060		2042.92570578		2090.14108861		2104.72717514		2119.86544875	0.94056021	2170.52881101		2184.94817531		2199.71405323		2257.32755850		2273.06121417		2288.00717944		2351.32496782		2367.69244222		2383.25201667		2453.43939373		2470.49910352	
1945.94031415	1.24701647	1959.54530050	1.07389408	1972.46209560	0.89606375	2015.48029212	0.97661446	2029.55925561	0.97824893	2042.93164578	0.99727113	2090.14787761		2104.73365815		2119.87160575	0.94293064	2170.53585601		2184.95490332		2199.72044324		2257.33487850		2273.06820616		2288.01381845		2351.33258483		2367.69971823		2383.25892467		2453.44733473		2470.50668753	
1945.94664315	1.28211740	1959.55134351	1.10328087	1972.46783460	0.92079904	2015.48684312	0.94186364	2029.56551061	0.98596624	2042.93758679	0.95573509	2090.15466762	1.01933614	2104.74014015	0.99246010	2119.87776276	0.95761517	2170.54290102	0.99565701	2184.96163032		2199.72683224		2257.34219851		2273.07519817		2288.02045745		2351.34020184		2367.70699423		2383.26583268		2453.45527474		2470.51427154	
1945.95297316	1.20672221	1959.55738551	1.02302572	1972.47357461	0.93831261	2015.49339513	0.96300900	2029.57176562	0.99444181	2042.94352679	0.98793999	2090.16145663	0.99539178	2104.74662316	0.99398306	2119.88391876	0.98234397	2170.54994602	0.98669886	2184.96835833		2199.73322125		2257.34951952	0.98892274	2273.08219018		2288.02709646		2351.34781784		2367.71427024		2383.27274068		2453.46321575		2470.52185454	
1945.95930216	1.11190357	1959.56342852	1.02337808	1972.47931361	0.94716698	2015.49994614	0.95195730	2029.57801963	0.99313569	2042.94946680	0.96615392	2090.16824563	1.01196055	2104.75310616	0.98274895	2119.89007477	0.97688031	2170.55699003	0.97732793	2184.97508533		2199.73961025		2257.35683952	1.00267384	2273.08918219	0.98010903	2288.03373546		2351.35543485		2367.72154525		2383.27964769		2453.47115575		2470.52943855	
