freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90554602		1959.50986436		1972.44129736		2015.45354722		2029.52422995		2042.89807066		2090.11531476		2104.70905536		2118.41115736		2170.51064199		2184.85773524		2200.01429230		2257.29300043		2273.02330294		2287.97817309		2351.28217815		2367.64658637		2384.12218953	1.06213129	2453.41661850		2470.45242698	
1945.91187603		1959.51590737		1972.44703836		2015.46010022		2029.53048596		2042.90401167		2090.12210476		2104.71553936		2118.41731437		2170.51768700		2184.86446325		2200.02068231		2257.30032144		2273.03029594		2287.98481309		2351.28979615		2367.65386338		2384.12909754	1.06162566	2453.42455951		2470.46001199	
1945.91820603		1959.52195137		1972.45277837		2015.46665223		2029.53674096		2042.90995267		2090.12889477		2104.72202237		2118.42347237		2170.52473300		2184.87119226		2200.02707231		2257.30764244		2273.03728895		2287.99145310		2351.29741316		2367.66113939		2384.13600654	1.06093414	2453.43250151		2470.46759600	
1945.92453604		1959.52799438		1972.45851837		2015.47320423		2029.54299597		2042.91589368		2090.13568477		2104.72850637		2118.42962938		2170.53177901		2184.87792026		2200.03346232		2257.31496345		2273.04428095		2287.99809311		2351.30503017		2367.66841639		2384.14291455	1.05929934	2453.44044252		2470.47518100	
1945.93086604		1959.53403738		1972.46425738	0.91389384	2015.47975724	1.55876301	2029.54925197		2042.92183468		2090.14247478		2104.73498938		2118.43578638		2170.53882401		2184.88464827		2200.03985232		2257.32228445		2273.05127396		2288.00473312		2351.31264817		2367.67569240		2384.14982356	1.05912225	2453.44838352		2470.48276501	
1945.93719505	1.16762236	1959.54008039		1972.46999738	0.91127194	2015.48630924	0.80077118	2029.55550698	0.98272536	2042.92777469		2090.14926379		2104.74147238	0.96522514	2118.44194339		2170.54586902	0.99736280	2184.89137627		2200.04624133		2257.32960446		2273.05826597		2288.01137212		2351.32026418		2367.68296940		2384.15673156	1.05761746	2453.45632453		2470.49034902	
1945.94352505	1.18223493	1959.54612339	1.08787128	1972.47573639	0.90933769	2015.49286025	1.08204318	2029.56176198	0.98500324	2042.93371569	1.01303508	2090.15605379	0.98774232	2104.74795539	0.96365345	2118.44810039		2170.55291403	0.96045177	2184.89810328		2200.05263034		2257.33692547		2273.06525797		2288.01801212		2351.32788119		2367.69024541		2384.16363957	1.05754750	2453.46426454		2470.49793302	
1945.94985406	1.17451896	1959.55216540	1.02193000	1972.48147639	0.94367160	2015.49941225	0.98262993	2029.56801599	0.97499799	2042.93965570	0.99209025	2090.16284280	0.99865737	2104.75443840	0.94288058	2118.45425640		2170.55995903	0.96638271	2184.90483128		2200.05902034		2257.34424547		2273.07224998		2288.02465114		2351.33549819		2367.69752142		2384.17054657	1.05682512	2453.47220554	0.48095095	2470.50551703	
1945.95618306	1.15254562	1959.55820840	1.02827288	1972.48721540	0.92910957	2015.50596426	0.99523256	2029.57427099	0.97216786	2042.94559570	0.96026340	2090.16963180	0.99082996	2104.76092040	0.99115203	2118.46041341		2170.56700404	0.97718992	2184.91155829		2200.06540935		2257.35156548	0.96094150	2273.07924198		2288.03129014		2351.34311420		2367.70479742		2384.17745458	1.04455218	2453.48014555	0.86324975	2470.51310004	
1945.96251207	1.13136133	1959.56425041	1.05042002	1972.49295440	0.97917330	2015.51251527	1.00392961	2029.58052500	0.98071515	2042.95153671	0.96350379	2090.17642081	0.98399491	2104.76740341	0.96234102	2118.46656941		2170.57404904	0.94840455	2184.91828629		2200.07179835		2257.35888548	0.97146754	2273.08623399	0.97271645	2288.03792914		2351.35073120		2367.71207243		2384.18436158	1.07069115	2453.48808556	0.99377441	2470.52068404	
