freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90556983		1959.51118522		1972.27814536		2015.44063528		2029.52197185		2042.89679490		2090.10680712		2104.69118768		2118.34152597		2170.49341019		2184.15553531		2200.01898832		2257.29222548		2273.02790034		2287.97895756		2351.28327093		2367.65195788		2383.22408014		2453.40486215		2471.61586568	2.05450046
1945.91189984		1959.51722821		1972.28388537		2015.44718728		2029.52822685		2042.90273591		2090.11359712		2104.69767169		2118.34768297		2170.50045619		2184.16226331		2200.02537932		2257.29954748		2273.03489335		2287.98559756		2351.29088893		2367.65923488		2383.23098915		2453.41280316		2471.62345069	2.04658066
1945.91822984		1959.52327222		1972.28962537		2015.45373929		2029.53448286		2042.90867691		2090.12038712		2104.70415469		2118.35384098		2170.50750220		2184.16899232		2200.03176933		2257.30686849		2273.04188635		2287.99223857		2351.29850595		2367.66651189		2383.23789816		2453.42074516		2471.63103570	2.03842459
1945.92455885		1959.52931522		1972.29536538		2015.46029229		2029.54073786		2042.91461792		2090.12717714		2104.71063870		2118.35999798		2170.51454720		2184.17572033		2200.03815833		2257.31418950		2273.04887836		2287.99887757		2351.30612295		2367.67378890		2383.24480616		2453.42868617		2471.63861970	2.03113846
1945.93088885		1959.53535824		1972.30110538		2015.46684430		2029.54699287		2042.92055892		2090.13396613		2104.71712170		2118.36615499		2170.52159321		2184.18244833		2200.04454834		2257.32150951		2273.05587136		2288.00551758		2351.31373996		2367.68106490		2383.25171417		2453.43662718		2471.64620471	2.02409353
1945.93721886	1.16143611	1959.54140123		1972.30684539		2015.47339630	0.96709805	2029.55324887		2042.92649993		2090.14075615		2104.72360471		2118.37231199		2170.52863822		2184.18917634		2200.05093834		2257.32883052		2273.06286337		2288.01215759		2351.32135696		2367.68834091		2383.25862217		2453.44456818		2471.65378872	2.01645851
1945.94354786	1.21347784	1959.54744425	1.01304404	1972.31258439		2015.47994831	0.94879147	2029.55950288	0.97519679	2042.93243993	1.02653262	2090.14754515		2104.73008772		2118.37846900		2170.53568322		2184.19590334		2200.05732735		2257.33615051		2273.06985638		2288.01879659		2351.32897398		2367.69561691		2383.26553018		2453.45250819		2471.66137272	2.00990989
1945.94987687	1.19413780	1959.55348625	1.00220643	1972.31832340		2015.48649931	0.95632002	2029.56575788	0.96982612	2042.93838094	0.99703792	2090.15433516	1.02102517	2104.73657072		2118.38462500		2170.54272823	0.99122650	2184.20263135		2200.06371635		2257.34347152		2273.07684838		2288.02543560		2351.33659097		2367.70289292		2383.27243818		2453.46044919		2471.66895573	2.00326714
1945.95620587	1.20517233	1959.55952926	1.01869913	1972.32406340		2015.49305132	0.97365559	2029.57201289	0.99170867	2042.94432094	0.99511862	2090.16112417	1.03115954	2104.74305373	0.98161786	2118.39078201		2170.54977323	0.98576812	2184.20935835		2200.07010536		2257.35079154	1.00372891	2273.08383939	0.96159827	2288.03207460		2351.34420699		2367.71016893		2383.27934619		2453.46838920		2471.67653974	
1945.96253488	1.20843151	1959.56557126	1.04067191	1972.32980241		2015.49960333	0.96225814	2029.57826690	0.99737131	2042.95026095	0.97319234	2090.16791317	1.02495343	2104.74953573	1.00302256	2118.39693801		2170.55681824	0.97761699	2184.21608636		2200.07649437	1.03753744	2257.35811153	0.97400647	2273.09083139	0.99660996	2288.03871361		2351.35182399		2367.71744493		2383.28625320		2453.47632921	0.89456559	2471.68412274	0.96636347
1945.96886388	1.17858496	1959.57161426	1.00614269	1972.33554141		2015.50615433	0.99535092	2029.58452190	0.99477039	2042.95620095	1.00427366	2090.17470218	1.03040985	2104.75601874	0.99926567	2118.40309402		2170.56386224	1.00237112	2184.22281337		2200.08288337	1.01834327	2257.36543154	0.99751996	2273.09782340	1.00318311	2288.04535261	1.02341520	2351.35944000	1.02324632	2367.72471994		2383.29316020		2453.48426921	1.00035333	2471.69170675	0.98235123
1945.97519289	1.22015397	1959.57765626	1.03049341	1972.34127941		2015.51270534	0.95171064	2029.59077591	0.99680247	2042.96214096	1.00211404	2090.18149017	1.03143799	2104.76250074	1.00407609	2118.40925002		2170.57090725	0.98947067	2184.22954037		2200.08927238	1.02829955	2257.37275156	0.96032007	2273.10481440	1.02901320	2288.05199062	0.97252828	2351.36705601	1.04242655	2367.73199495	1.02230802	2383.30006721	1.00863557	2453.49220922	0.99748800	2471.69928975	0.98539516
1945.98152189	1.22338095	1959.58369827	1.03893113	1972.34701842		2015.51925634	0.97108693	2029.59702991	1.00340454	2042.96807996	0.95709405	2090.18827918	1.04648870	2104.76898275	1.01177426	2118.41540603		2170.57795126	0.99463410	2184.23626738		2200.09566038	0.99882148	2257.38007055	0.97977899	2273.11180641	0.99274760	2288.05862962	0.99378834	2351.37467200	1.00360991	2367.73927095	1.06412260	2383.30697421	0.96294986	2453.50014923	1.01444753	2471.70687276	1.02391734
1945.98784990	1.23584678	1959.58974028	1.02744785	1972.35275642		2015.52580735	0.97405249	2029.60328392	1.01549569	2042.97401997	1.01925189	2090.19506719	1.03120047	2104.77546475	1.01744677	2118.42156203		2170.58499526	0.98376971	2184.24299338		2200.10204839	0.99065340	2257.38739057	0.97649613	2273.11879742	0.99694909	2288.06526763	1.01968295	2351.38228801	0.98838716	2367.74654596	1.00344271	2383.31388122	0.99935086	2453.50808923	1.07099267	2471.71445477	1.13529782
1945.99417890	1.18989052	1959.59578128	1.01980000	1972.35849543		2015.53235835	1.00137652	2029.60953792	0.99613849	2042.97995897	0.98853369	2090.20185620	1.01494186	2104.78194676	0.99184585	2118.42771704		2170.59203927	1.02122193	2184.24972039		2200.10843639	0.98777752	2257.39470956	0.99387733	2273.12578842	0.99596189	2288.07190564	1.03742748	2351.38990302	1.00803048	2367.75381996	1.01078914	2383.32078722	0.97636800	2453.51602824	0.93578170	2471.72203777	0.97833835
1946.00050691	1.21687706	1959.60182328	0.99399535	1972.36423343		2015.53890936	0.99213445	2029.61579193	0.99858595	2042.98589798	0.99861832	2090.20864421	1.02494820	2104.78842876	0.99194838	2118.43387304		2170.59908327	0.99460133	2184.25644639		2200.11482440	1.00619259	2257.40202858	0.99606585	2273.13277943	0.99448831	2288.07854364	0.98176186	2351.39751903	1.08189054	2367.76109497	1.06727729	2383.32769423	1.02024837	2453.52396725	1.02559751	2471.72961978	1.05656234
1946.00683491	1.16847081	1959.60786529	0.99182668	1972.36997144		2015.54545936	1.01482232	2029.62204493	0.99641145	2042.99183698	0.98494466	2090.21543220	1.00022283	2104.79490977	1.01683719	2118.44002805		2170.60612728	0.98602600	2184.26317240		2200.12121240	1.00096043	2257.40934759	1.00153964	2273.13976943	0.98659325	2288.08518165	0.98268663	2351.40513404	1.01866000	2367.76836998	1.01492359	2383.33460024	0.98257296	2453.53190625	0.94677669	2471.73720279	1.08362807
1946.01316292	1.15114650	1959.61390630	1.02273697	1972.37570944		2015.55201037	1.00309681	2029.62829894	1.02222645	2042.99777599	1.01750961	2090.22222022	1.02159037	2104.80139177	1.01043154	2118.44618305		2170.61317029	0.99859796	2184.26989840		2200.12760041	1.02603892	2257.41666658	0.99710288	2273.14676044	1.01102191	2288.09181865	1.03554623	2351.41274905	0.98018861	2367.77564398	1.04248873	2383.34150624	0.99597836	2453.53984526	0.95514029	2471.74478479	1.03005310
1946.01949092	1.19062967	1959.61994730	0.99028008	1972.38144645		2015.55856037	1.02152807	2029.63455194	0.98967617	2043.00371499	1.00962232	2090.22900822	1.01333065	2104.80787278	0.99794776	2118.45233806		2170.62021429	0.99526400	2184.27662441		2200.13398741	1.01741755	2257.42398560	0.98684314	2273.15375045	0.98598133	2288.09845666	0.97549340	2351.42036405	1.00855028	2367.78291799	1.02377683	2383.34841225	1.00634800	2453.54778427	0.94094054	2471.75236680	1.03510860
1946.02581893	1.17468258	1959.62598830	1.04677669	1972.38718445		2015.56511038	0.99870961	2029.64080495	0.97851185	2043.00965400	1.00223284	2090.23579522	1.01505610	2104.81435379	0.98711942	2118.45849306		2170.62725730	1.02745293	2184.28335042		2200.14037542	0.97771325	2257.43130459	1.00845431	2273.16074045	0.98798485	2288.10509366	1.00233274	2351.42797906	1.00827233	2367.79019199	1.03101053	2383.35531825	0.98089871	2453.55572327	0.93781490	2471.75994781	1.02548344
1946.03214594	1.12042714	1959.63202932	1.07140154	1972.39292146		2015.57166039	1.00871327	2029.64705795	1.00561819	2043.01559200	0.99496901	2090.24258323	1.00070875	2104.82083479	1.02716829	2118.46464707		2170.63430030	0.98229366	2184.29007642		2200.14676242	1.00297829	2257.43862260	0.98701374	2273.16773046	0.99280254	2288.11173067	0.98863327	2351.43559407	0.98675225	2367.79746600	1.01821801	2383.36222326	1.02022039	2453.56366128	1.01561508	2471.76752981	1.04806149
1946.03847394	1.10898395	1959.63807031	1.02533780	1972.39865946		2015.57821039	1.00833045	2029.65331096	1.00065376	2043.02153001	0.99921579	2090.24937023	1.00752725	2104.82731580	1.01307727	2118.47080207		2170.64134331	0.99320787	2184.29680143		2200.15314943	0.98167344	2257.44594162	1.00200332	2273.17472046	0.99310561	2288.11836767	1.01897656	2351.44320807	1.01721835	2367.80474001	1.04798862	2383.36912927	0.97528217	2453.57160029	1.02336887	2471.77511182	1.08457577
1946.04480095	1.13826343	1959.64411133	1.03490410	1972.40439647		2015.58476040	1.00548008	2029.65956296	1.01460528	2043.02746901	1.00316921	2090.25615825	1.02317750	2104.83379680	0.99827411	2118.47695608		2170.64838632	1.00150632	2184.30352743		2200.15953643	0.99201897	2257.45325962	1.00092324	2273.18171047	0.97890569	2288.12500468	0.97209823	2351.45082308	1.02386237	2367.81201301	0.97719868	2383.37603427	0.99067681	2453.57953829	0.94201007	2471.78269282	1.00613600
1946.05112795	1.10269088	1959.65015133	1.04822901	1972.41013347		2015.59130940	1.00943432	2029.66581597	1.00901615	2043.03340602	0.97861741	2090.26294524	0.98366462	2104.84027681	1.02045646	2118.48311008		2170.65542932	1.00568335	2184.31025244		2200.16592244		2257.46057763	1.01216792	2273.18870047	1.02644559	2288.13164069	1.00695505	2351.45843707	1.02517899	2367.81928702	0.99879168	2383.38293928	1.07155192	2453.58747630	1.03410852	2471.79027383	0.98561117
1946.05745496	1.13216355	1959.65619233	0.99407897	1972.41587048		2015.59785941	1.02230025	2029.67206797	1.01601178	2043.03934402	1.02233753	2090.26973226	1.02263835	2104.84675781	1.00704842	2118.48926409		2170.66247233	0.97256751	2184.31697744		2200.17230945		2257.46789563	0.99174046	2273.19568948	0.96215257	2288.13827769	0.93062659	2351.46605108	0.99475411	2367.82656002	0.98624472	2383.38984428	0.95230291	2453.59541431	0.94328327	2471.79785484	1.07283917
1946.06378196	1.08229608	1959.66223233	1.03342953	1972.42160648		2015.60440841	1.01239893	2029.67832098	0.98748757	2043.04528203	0.98416792	2090.27651826	1.00449074	2104.85323782	0.98789909	2118.49541809		2170.66951433	0.99064654	2184.32370245		2200.17869545		2257.47521363	0.98987988	2273.20267849	1.02422966	2288.14491370	0.97660751	2351.47366510	0.99319648	2367.83383303	0.97110504	2383.39674929	0.90732812	2453.60335131	0.94931091	2471.80543584	0.97172729
