freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91670718		1959.51240336		1972.43011890		2015.44300239		2029.51847463		2042.88910183		2090.10542400		2104.69230812		2118.47364090		2170.33093457		2185.13819596		2199.47316288		2255.92032010		2272.99864736		2287.94342452		2351.23844993		2365.02416012		2383.16310412		2453.33931021		2469.93726602	
1945.92303518		1959.51844536		1972.43585790		2015.44955339		2029.52472863		2042.89504083		2090.11221201		2104.69879013		2118.47979590		2170.33797858		2185.14492296		2199.47955089		2255.92763811		2273.00563736		2287.95006252		2351.24606494		2365.03143512		2383.17001013		2453.34725022		2469.94484902	
1945.92936419		1959.52448737		1972.44159591		2015.45610340		2029.53098264		2042.90098084		2090.11900001		2104.70527213		2118.48595091		2170.34502258		2185.15164897		2199.48593989		2255.93495713		2273.01262837		2287.95670153		2351.25367994		2365.03870913		2383.17691713		2453.35518823		2469.95243102	
1945.93569220	1.55365772	1959.53052837		1972.44733391		2015.46265440		2029.53723664		2042.90692084		2090.12578802		2104.71175314		2118.49210591		2170.35206659		2185.15837498		2199.49232790		2255.94227613		2273.01961837		2287.96333854		2351.26129495		2365.04598414		2383.18382314		2453.36312723		2469.96001402	
1945.94202020	1.23663788	1959.53657038		1972.45307292		2015.46920541		2029.54348965		2042.91285985		2090.13257502		2104.71823515		2118.49826091		2170.35910959		2185.16510098		2199.49871590		2255.94959413		2273.02660838		2287.96997654		2351.26890996		2365.05325814		2383.19073015		2453.37106624		2469.96759604	
1945.94834821	1.17248025	1959.54261238	1.01637027	1972.45881092		2015.47575542	0.95067073	2029.54974365		2042.91879985		2090.13936303		2104.72471615		2118.50441591		2170.36615360		2185.17182599		2199.50510391		2255.95691313		2273.03359839		2287.97661455		2351.27652396		2365.06053215		2383.19763615		2453.37900425		2469.97517804	
1945.95467621	1.18495381	1959.54865339	1.04525342	1972.46454893	0.95844553	2015.48230542	0.96540694	2029.55599666	0.97309456	2042.92473886		2090.14615103		2104.73119716		2118.51057092		2170.37319661		2185.17855199		2199.51149091		2255.96423115		2273.04058839		2287.98325155		2351.28413897		2365.06780615		2383.20454216		2453.38694325		2469.98276005	
1945.96100322	1.24723635	1959.55469439	1.00022742	1972.47028593	0.96433201	2015.48885543	0.94912414	2029.56224966	0.94557750	2042.93067786	0.97543605	2090.15293804	0.98563586	2104.73767816	0.95919822	2118.51672493		2170.38023961		2185.18527800		2199.51787892		2255.97154916		2273.04757740		2287.98988856		2351.29175298		2365.07507916		2383.21144716		2453.39488126		2469.99034206	
1945.96733122	1.16751556	1959.56073640	0.93739003	1972.47602394	0.95616735	2015.49540543	0.99010468	2029.56850267	0.97436236	2042.93661687	0.95783643	2090.15972504	1.01368785	2104.74415917	0.98542925	2118.52287994		2170.38728262		2185.19200300		2199.52426593		2255.97886716		2273.05456740		2287.99652556		2351.29936798		2365.08235317		2383.21835317		2453.40281927		2469.99792307	
1945.97365823	1.20276877	1959.56677740	1.05207253	1972.48176094	0.94638570	2015.50195544	0.96707197	2029.57475567	0.98607768	2042.94255587	0.97982158	2090.16651205	0.99425330	2104.75064017	1.01093972	2118.52903394		2170.39432562		2185.19872801		2199.53065393		2255.98618417		2273.06155641		2288.00316257		2351.30698199		2365.08962617		2383.22525818		2453.41075727		2470.00550506	
