freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.27925763		1959.51468580		1970.59019914		2015.44545099		2029.52561529		2042.89463884		2090.10721783		2104.68279547		2118.55977928		2170.46522427		2184.44069584		2200.00217811		2257.26899738		2272.98648235		2288.84463283		2351.23590888		2365.07179970		2383.15146133		2453.35164306		2469.74982872	
1945.28558563		1959.52072780		1970.59593815		2015.45200100		2029.53186930		2042.90057884		2090.11400584		2104.68927747		2118.56593428		2170.47226829		2184.44742284		2200.00856612		2257.27631639		2272.99347235		2288.85127084		2351.24352389		2365.07907470		2383.15836834		2453.35958207		2469.75741173	
1945.29191364		1959.52676981		1970.60167715		2015.45855200		2029.53812330		2042.90651885		2090.12079384		2104.69575848		2118.57209029		2170.47931229		2184.45414885		2200.01495512		2257.28363539		2273.00046236		2288.85790884		2351.25113889		2365.08634871		2383.16527535		2453.36752108		2469.76499373	
1945.29824264		1959.53281181		1970.60741516		2015.46510300		2029.54437731		2042.91245885		2090.12758185		2104.70224048		2118.57824529		2170.48635630		2184.46087485		2200.02134313		2257.29095340		2273.00745336		2288.86454685		2351.25875390		2365.09362371		2383.17218135		2453.37546008		2469.77257674	
1945.30457065		1959.53885282		1970.61315316		2015.47165301	0.99786988	2029.55063031		2042.91839786		2090.13436985		2104.70872149		2118.58440030		2170.49339931		2184.46760086		2200.02773113		2257.29827240		2273.01444337		2288.87118485		2351.26636890		2365.10089772		2383.17908736		2453.38339809		2469.78015874	
1945.31089865		1959.54489482	0.99760923	1970.61889117		2015.47820401	0.97491814	2029.55688432	0.99191424	2042.92433786		2090.14115786		2104.71520349		2118.59055530		2170.50044331		2184.47432686		2200.03411914		2257.30559041		2273.02143338		2288.87782186		2351.27398391		2365.10817173		2383.18599336		2453.39133710		2469.78774075	
1945.31722566		1959.55093583	0.97751983	1970.62462917		2015.48475402	0.98210101	2029.56313732	0.95729515	2042.93027687		2090.14794487		2104.72168450		2118.59670930		2170.50748632		2184.48105187		2200.04050615		2257.31290842		2273.02842238		2288.88445986		2351.28159792		2365.11544573		2383.19289937		2453.39927510		2469.79532276	
1945.32355366		1959.55697783	0.99149540	1970.63036718		2015.49130403	0.98158766	2029.56939033	0.97817977	2042.93621587	0.98961045	2090.15473187	0.99427966	2104.72816550		2118.60286430	0.98351732	2170.51452931		2184.48777788		2200.04689415		2257.32022642		2273.03541239		2288.89109687	8.34755761	2351.28921292		2365.12271974		2383.19980537		2453.40721311		2469.80290476	
1945.32988167		1959.56301884	0.99092805	1970.63610518		2015.49785402	0.98680361	2029.57564333	0.98058213	2042.94215488	1.01673052	2090.16151988	0.96692200	2104.73464651		2118.60901832	0.98965821	2170.52157232		2184.49450288		2200.05328116		2257.32754443		2273.04240139		2288.89773387	0.97868953	2351.29682693		2365.12999275		2383.20671138		2453.41515112		2469.81048577	
1945.33620868		1959.56905984	0.97639345	1970.64184219		2015.50440404	1.02228755	2029.58189634	0.95087083	2042.94809388	1.01150484	2090.16830688	0.98531388	2104.74112651	0.98566517	2118.61517231	1.05470204	2170.52861533		2184.50122789		2200.05966816		2257.33486243		2273.04939140		2288.90437088	0.99920752	2351.30444094		2365.13726675		2383.21361639		2453.42308912		2469.81806778	
