freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91348597		1959.51288703		1972.19656833		2015.44214876		2029.52215013		2042.89174758		2090.11051278		2104.67805721		2118.04232372		2170.46785319		2185.49949060		2199.06053527		2257.25486463		2272.98407068		2287.93412210		2351.24057988		2367.60301059		2383.15213623		2453.36526940		2469.74227516	
1945.91981497		1959.51893003		1972.20230734		2015.44869976		2029.52840413		2042.89768758		2090.11730079		2104.68453922		2118.04847872		2170.47489720		2185.50621661		2199.06692327		2257.26218363		2272.99106069		2287.94076011		2351.24819489		2367.61028558		2383.15904324		2453.37320840		2469.74985717	
1945.92614298		1959.52497104		1972.20804634		2015.45525077		2029.53465814		2042.90362759		2090.12408880		2104.69102022		2118.05463473		2170.48194121		2185.51294261		2199.07331228		2257.26950264		2272.99805170		2287.94739811		2351.25580990		2367.61755960		2383.16594925		2453.38114742		2469.75744018	
1945.93247098		1959.53101304		1972.21378435		2015.46180077		2029.54091214		2042.90956659		2090.13087680		2104.69750223		2118.06078973		2170.48898521		2185.51966862		2199.07970028		2257.27682165		2273.00504170		2287.95403612		2351.26342490		2367.62483361		2383.17285625		2453.38908643		2469.76502218	
1945.93879899	1.25662846	1959.53705505		1972.21952235		2015.46835178		2029.54716515		2042.91550660		2090.13766481		2104.70398323		2118.06694474		2170.49602922		2185.52639462		2199.08608829		2257.28413965		2273.01203171		2287.96067412		2351.27103991		2367.63210860		2383.17976226		2453.39702543		2469.77260519	
1945.94512699	1.33202458	1959.54309705	1.04572596	1972.22526036		2015.47490178	0.98144006	2029.55341915		2042.92144560		2090.14445181		2104.71046524		2118.07309974		2170.50307222		2185.53312063		2199.09247629		2257.29145766		2273.01902171		2287.96731113		2351.27865491		2367.63938262		2383.18666826		2453.40496343		2469.78018719	
1945.95145500	1.25372353	1959.54913806	1.05379781	1972.23099836		2015.48145179	0.95698388	2029.55967216	0.96899875	2042.92738561		2090.15123982		2104.71694624		2118.07925375		2170.51011623		2185.53984663		2199.09886330		2257.29877666		2273.02601072		2287.97394913		2351.28626892		2367.64665562		2383.19357427		2453.41290145		2469.78776920	
1945.95778300	1.22925286	1959.55517906	1.06701425	1972.23673637		2015.48800180	0.94518682	2029.56592517	0.95674592	2042.93332461	0.99358654	2090.15802682	0.98824937	2104.72342725		2118.08540875		2170.51715924		2185.54657164		2199.10525131		2257.30609467		2273.03300072		2287.98058614		2351.29388393		2367.65392962		2383.20047927		2453.42084045		2469.79535121	
1945.96411001	1.25837667	1959.56122007	1.05245818	1972.24247437		2015.49455180	0.98536476	2029.57217817	0.98064326	2042.93926262	0.99920260	2090.16481383	0.97935276	2104.72990826		2118.09156276		2170.52420224		2185.55329664		2199.11163831		2257.31341268		2273.03998973		2287.98722315		2351.30149793		2367.66120363		2383.20738528		2453.42877845		2469.80293221	
1945.97043801	1.29233469	1959.56726107	1.04495539	1972.24821138		2015.50110181	0.98311126	2029.57843118	0.98059032	2042.94520162	0.97228770	2090.17160083	0.99690768	2104.73638926		2118.09771676		2170.53124525		2185.56002265		2199.11802532		2257.32072968		2273.04697974		2287.99386015		2351.30911194		2367.66847664		2383.21429029		2453.43671547		2469.81051422	
1945.97676502	1.18973248	1959.57330208	1.03700025	1972.25394838		2015.50765181	0.96298655	2029.58468418	0.96624747	2042.95114063	0.99243283	2090.17838784	0.99548298	2104.74286927	0.97175619	2118.10387077		2170.53828825		2185.56674766		2199.12441232		2257.32804769		2273.05396874		2288.00049716		2351.31672595		2367.67574965		2383.22119629		2453.44465346		2469.81809523	
1945.98309202	1.21502431	1959.57934308	1.04016860	1972.25968639		2015.51420082	0.98400421	2029.59093619	0.95995075	2042.95707863	0.96580641	2090.18517485	1.00015607	2104.74935027	1.00554672	2118.11002477		2170.54533026	0.98116050	2185.57347166		2199.13079933		2257.33536469		2273.06095775		2288.00713316		2351.32433995		2367.68302264		2383.22810130		2453.45259148		2469.82567623	
