freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90532057		1959.51000931		1972.43420941		2015.44222907		2029.52954243		2042.90097638		2090.10967928		2104.70249084		2118.44235893		2170.49276465		2185.08358964		2200.02585916		2257.29454111		2273.02643463		2287.98482584		2351.28811744		2367.64981269		2383.21540204		2453.39912405		2471.61088111	2.26315636
1945.91165057		1959.51605232		1972.43994942		2015.44878207		2029.53579744		2042.90691737		2090.11646929		2104.70897385		2118.44851595		2170.49981065		2185.09031765		2200.03225017		2257.30186212		2273.03342764		2287.99146585		2351.29573545		2367.65708969		2383.22231104		2453.40706506		2471.61846612	2.25422490
1945.91798058		1959.52209532		1972.44568943		2015.45533408		2029.54205345		2042.91285839		2090.12325929		2104.71545785		2118.45467294		2170.50685666		2185.09704565		2200.03864017		2257.30918312		2273.04042063		2287.99810585		2351.30335246		2367.66436570		2383.22921905		2453.41500707		2471.62605112	2.24526826
1945.92430959		1959.52813933		1972.45142944		2015.46188608		2029.54830845		2042.91879939		2090.13004930		2104.72194086		2118.46083096		2170.51390166		2185.10377366		2200.04502918		2257.31650413		2273.04741265		2288.00474586		2351.31096946		2367.67164270		2383.23612805		2453.42294807		2471.63363513	2.23658484
1945.93063959		1959.53418233		1972.45716943		2015.46843809		2029.55456346	0.97814939	2042.92474039		2090.13683931		2104.72842486		2118.46698795		2170.52094767		2185.11050167		2200.05141918		2257.32382413		2273.05440565		2288.01138587		2351.31858647		2367.67891971		2383.24303606		2453.43088908		2471.64121914	2.22850252
1945.93696960	1.09326235	1959.54022534		1972.46290845	0.93768758	2015.47499009	0.97733537	2029.56081846	0.95064648	2042.93068140	1.04090503	2090.14362831		2104.73490787		2118.47314497		2170.52799267		2185.11722967		2200.05780919		2257.33114514		2273.06139766		2288.01802587		2351.32620347		2367.68619572		2383.24994407		2453.43883009		2471.64880414	2.22024394
1945.94329860	1.18398433	1959.54626835	1.02737793	1972.46864844	0.90236156	2015.48154210	1.01098081	2029.56707347	0.97413988	2042.93662141	0.97383780	2090.15041832		2104.74139087	0.99831727	2118.47930097		2170.53503768		2185.12395768		2200.06419820		2257.33846615		2273.06839066		2288.02466488		2351.33382048		2367.69347172		2383.25685207		2453.44677009		2471.65638815	2.21226485
1945.94962761	1.17915600	1959.55231035	1.01100798	1972.47438746	0.97577677	2015.48809411	1.00344285	2029.57332847	0.98887255	2042.94256240	0.99673497	2090.15720732	1.01510799	2104.74787388	0.98405496	2118.48545797		2170.54208269	1.01276923	2185.13068568		2200.07058720		2257.34578615		2273.07538267		2288.03130388		2351.34143749		2367.70074773		2383.26376008		2453.45471110		2471.66397116	2.20479797
1945.95595661	1.09512304	1959.55835336	1.01805254	1972.48012646	0.89554065	2015.49464611	0.97716765	2029.57958348	0.99921711	2042.94850240	0.98025308	2090.16399633	1.02458912	2104.75435589	1.00398199	2118.49161498		2170.54912769	1.00522702	2185.13741269		2200.07697621	1.01267857	2257.35310616	0.97739992	2273.08237467		2288.03794289		2351.34905349		2367.70802374		2383.27066708		2453.46265111		2471.67155516	0.48007600
1945.96228562	1.05847961	1959.56439536	0.98399248	1972.48586547	0.98325099	2015.50119712	0.96422737	2029.58583747	0.97236122	2042.95444241	0.98111767	2090.17078533	0.98749130	2104.76083889	1.00394669	2118.49777099		2170.55617270	0.99725364	2185.14413969		2200.08336521	1.00830210	2257.36042617	0.99679352	2273.08936567	0.97247690	2288.04458189	1.02083657	2351.35667050	1.00112681	2367.71529874		2383.27757509		2453.47059211		2471.67913817	1.16297345
1945.96861462	1.08877039	1959.57043837	1.02598977	1972.49160446	0.92100553	2015.50774812	1.01076328	2029.59209248	0.99586859	2042.96038241	1.00910605	2090.17757434	1.03502315	2104.76732090	0.98687561	2118.50392698		2170.56321670	1.00356668	2185.15086670		2200.08975422	0.99389432	2257.36774617	0.99939023	2273.09635769	0.99321147	2288.05122090	0.98328423	2351.36428651	0.98097656	2367.72257475		2383.28448209		2453.47853212	1.03562964	2471.68672217	1.02826774
1945.97494363	1.11811781	1959.57648037	1.01418396	1972.49734347	0.91256977	2015.51430013	0.97991657	2029.59834649	0.97810243	2042.96632242	0.95935454	2090.18436335	1.02254714	2104.77380390	1.01089696	2118.51008299		2170.57026171	0.97842210	2185.15759370		2200.09614322	1.00305279	2257.37506618	0.96749432	2273.10334868	0.97535402	2288.05785890	0.93886331	2351.37190251	1.03276482	2367.72984975	0.99034843	2383.29138910		2453.48647213	0.93937924	2471.69430518	1.02540344
1945.98127263	1.09212397	1959.58252238	0.96402837	1972.50308248	0.93579125	2015.52085113	0.99276537	2029.60460050	0.98529494	2042.97226143	0.96441412	2090.19115135	1.01026767	2104.78028591	0.99068741	2118.51623899		2170.57730572	1.01204468	2185.16432071		2200.10253123	1.00293091	2257.38238618	1.00787401	2273.11034069	1.00467476	2288.06449791	0.99874575	2351.37951852	1.03113815	2367.73712476	1.04575283	2383.29829611	0.96134385	2453.49441113	0.98967921	2471.70188819	1.08401311
1945.98760064	1.08256172	1959.58856438	1.00929818	1972.50882047	0.91972252	2015.52740214	0.99309140	2029.61085449	1.00306657	2042.97820144	0.98934649	2090.19794036	1.01738043	2104.78676791	1.00861632	2118.52239400		2170.58434972	0.97604068	2185.17104772		2200.10891923	0.98305785	2257.38970519	0.97700498	2273.11733171	1.01361004	2288.07113592	0.98446433	2351.38713452	0.99744174	2367.74439977	1.03011800	2383.30520311	0.93835370	2453.50235114	0.93840945	2471.70947019	1.04709827
