freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91183289		1959.52098719		1972.42838890		2015.44980837		2029.53662739		2042.89566597		2090.11907571		2104.70813005		2118.55656271		2170.49763888		2185.51574521		2200.03128242		2257.30085511		2273.02958812		2287.97794793		2351.29324551		2367.65490093		2383.22174661		2453.41022349		2470.45153827	
1945.91815989		1959.52702720		1972.43412590		2015.45635738		2029.54287940		2042.90160398		2090.12586172		2104.71461005		2118.56271671		2170.50468089		2185.52246922		2200.03766942		2257.30817211		2273.03657613		2287.98458693		2351.30086151		2367.66217594		2383.22865462		2453.41816350		2470.45912228	
1945.92448590		1959.53306720		1972.43986291		2015.46290638		2029.54913140		2042.90754098		2090.13264772		2104.72109006		2118.56887072		2170.51172289		2185.52919322		2200.04405643		2257.31548812		2273.04356513		2287.99122594		2351.30847852		2367.66945194		2383.23556263		2453.42610351		2470.46670529	
1945.93081190		1959.53910621		1972.44559991		2015.46945439		2029.55538341		2042.91347899		2090.13943373		2104.72757006		2118.57502472		2170.51876390		2185.53591723		2200.05044343		2257.32280512		2273.05055414		2287.99786494		2351.31609453		2367.67672795		2383.24247063		2453.43404351		2470.47428829	
1945.93713891	0.90585571	1959.54514621		1972.45133592	0.85709316	2015.47600340	0.94423350	2029.56163441	0.91514321	2042.91941699		2090.14621973	0.98604070	2104.73404907		2118.58117773		2170.52580590		2185.54264124		2200.05682944		2257.33012113		2273.05754215		2288.00450295		2351.32371053		2367.68400296		2383.24937864		2453.44198252		2470.48187230	
1945.94346491	1.12096204	1959.55118522	1.21456699	1972.45707292	0.86450344	2015.48255140	0.94440036	2029.56788642	0.93495820	2042.92535400	0.95674943	2090.15300474	0.99068386	2104.74052807	0.92979067	2118.58733173		2170.53284691		2185.54936524		2200.06321644		2257.33743714		2273.06453015		2288.01114196		2351.33132654		2367.69127796		2383.25628665		2453.44992253		2470.48945431	
1945.94978992	1.10688564	1959.55722422	1.15806622	1972.46280893	0.83092413	2015.48909941	0.93969834	2029.57413742	0.93865820	2042.93129100	0.97678691	2090.15979074	0.99109276	2104.74700808	0.91235171	2118.59348474		2170.53988791	1.04278297	2185.55608825		2200.06960245	1.02032458	2257.34475314		2273.07151816		2288.01777996		2351.33894154		2367.69855297		2383.26319465		2453.45786153		2470.49703731	
1945.95611592	1.04734365	1959.56326423	1.09997105	1972.46854493	0.85312060	2015.49564741	0.99094184	2029.58038843	0.93776056	2042.93722801	1.00174375	2090.16657575	0.99942023	2104.75348708	0.92824047	2118.59963774	1.00775635	2170.54692892	1.01469030	2185.56281225		2200.07598846	0.99024151	2257.35206915	1.01516504	2273.07850616		2288.02441897		2351.34655755		2367.70582797		2383.27010165		2453.46580054		2470.50462032	
1945.96244193	1.08834403	1959.56930323	1.10350666	1972.47428194	0.87403389	2015.50219542	0.94953780	2029.58663943	0.92804827	2042.94316501	0.94507855	2090.17336176	0.97894372	2104.75996609	0.91931604	2118.60579075	0.99495603	2170.55396993	1.05003948	2185.56953526		2200.08237446	0.98629982	2257.35938515	1.01134382	2273.08549417	0.97926228	2288.03105697		2351.35417256		2367.71310198		2383.27700866		2453.47373955	0.90272901	2470.51220232	
1945.96876693	1.14132830	1959.57534124	1.09118945	1972.48001694	0.83010519	2015.50874342	0.96302595	2029.59289044	0.92942584	2042.94910202	0.97036307	2090.18014676	0.97876417	2104.76644410	0.90939113	2118.61194375	0.97568371	2170.56101093	1.00395058	2185.57625826		2200.08876047	1.02313422	2257.36670016	0.99593502	2273.09248117	1.04533723	2288.03769398		2351.36178856	1.08216644	2367.72037699		2383.28391667		2453.48167855	1.11562549	2470.51978433	
1945.97509194	1.08143783	1959.58138024	1.13954045	1972.48575295	0.85665332	2015.51529143	0.96265716	2029.59914144	0.92934869	2042.95503802	0.97452797	2090.18693177	1.01797550	2104.77292310	0.91359187	2118.61809676	1.00861287	2170.56805094	1.00223659	2185.58298127		2200.09514547	0.98791154	2257.37401617	1.01494641	2273.09946918	1.01948978	2288.04433198	0.96152488	2351.36940357	1.10932576	2367.72765099	1.19583233	2383.29082368		2453.48961656	0.99356655	2470.52736634	0.96803024
1945.98141794	1.06327643	1959.58741925	1.10100412	1972.49148895	0.86288975	2015.52183843	0.98017067	2029.60539245	0.92467266	2042.96097503	0.97290270	2090.19371677	0.96000945	2104.77940111	0.94674079	2118.62424976	0.97705186	2170.57509094	0.99788767	2185.58970427		2200.10153048	1.01936888	2257.38133117	0.98719100	2273.10645619	1.03108879	2288.05096999	1.01206285	2351.37701858	1.08703214	2367.73492500	1.22703837	2383.29772969	0.96373506	2453.49755557	1.03558209	2470.53494834	0.88775509
1945.98774295	1.07261877	1959.59345725	1.15594372	1972.49722395	0.85213746	2015.52838644	0.97152354	2029.61164245	0.92644140	2042.96691103	0.99021352	2090.20050078	0.98629604	2104.78588011	0.96264082	2118.63040177	0.97347927	2170.58213195	1.00533670	2185.59642628		2200.10791648	1.00757954	2257.38864618	1.02435042	2273.11344319	0.98708092	2288.05760699	0.96291952	2351.38463358	1.08735793	2367.74219900	1.16575063	2383.30463669	1.02604644	2453.50549357	1.00656312	2470.54253035	1.00442015
1945.99406795	1.09264861	1959.59949526	1.12368985	1972.50295996	0.88368512	2015.53493344	0.98750858	2029.61789246	0.93776392	2042.97284704	0.98183491	2090.20728578	0.99305199	2104.79235812	0.93141796	2118.63655477	0.97954681	2170.58917196	1.00325955	2185.60314929		2200.11430149	0.99897365	2257.39596118	1.00865503	2273.12043020	1.02792435	2288.06424400	1.00471371	2351.39224759	1.03407314	2367.74947301	1.15915542	2383.31154270	0.94000863	2453.51343258	1.00966486	2470.55011236	0.94176692
1946.00039296	1.07641804	1959.60553426	1.12726169	1972.50869496	0.88038992	2015.54148045	0.96924912	2029.62414346	0.94545897	2042.97878304	0.96481791	2090.21406979	0.98392926	2104.79883612	0.94026732	2118.64270678	0.97452098	2170.59621196	1.00201059	2185.60987129		2200.12068649	1.01249301	2257.40327619	1.01220832	2273.12741720	1.02981548	2288.07088100	0.97957668	2351.39986260	1.09880516	2367.75674702	1.10342402	2383.31844970	1.03332698	2453.52137059	0.97383342	2470.55769336	0.99304147
1946.00671696	1.09377285	1959.61157227	1.10039974	1972.51442997	0.85279621	2015.54802746	1.01113336	2029.63039347	0.94313657	2042.98471905	0.97049644	2090.22085480	0.98429083	2104.80531413	0.94119242	2118.64885878	0.98562886	2170.60325197	1.01137691	2185.61659330		2200.12707150	1.01034108	2257.41059120	1.02282572	2273.13440421	1.01271871	2288.07751801	1.00517151	2351.40747660	1.07939764	2367.76402002	1.17793502	2383.32535571	1.01349422	2453.52930759	0.94916630	2470.56527437	0.96874073
1946.01304197	1.08111808	1959.61761027	1.08708042	1972.52016497	0.87615597	2015.55457446	0.99702279	2029.63664347	0.94078109	2042.99065505	0.96145974	2090.22763880	0.98218512	2104.81179113	0.94101324	2118.65501079	0.97095143	2170.61029097	1.00306263	2185.62331530		2200.13345550	0.99589149	2257.41790620	1.01979548	2273.14139022	0.97490002	2288.08415502	1.00536737	2351.41509161	1.09853315	2367.77129403	1.11344669	2383.33226170	0.97926086	2453.53724560	0.94826417	2470.57285538	1.00307563
1946.01936597	1.07211926	1959.62364728	1.11418465	1972.52589998	0.88050660	2015.56112147	1.01512355	2029.64289248	0.92404330	2042.99659006	0.99523129	2090.23442281	0.97309128	2104.81826914	0.95932213	2118.66116179	0.99050959	2170.61733098	0.99242912	2185.63003731		2200.13984051	1.02748814	2257.42522021	1.00700600	2273.14837622	1.02196075	2288.09079102	0.99773759	2351.42270561	1.07906073	2367.77856703	1.14668990	2383.33916671	0.97579405	2453.54518361	0.93634055	2470.58043638	0.95935319
1946.02569098	1.08081453	1959.62968528	1.11767314	1972.53163498	0.86085295	2015.56766847	1.00270687	2029.64914248	0.94010751	2043.00252606	0.99718203	2090.24120681	0.98535293	2104.82474614	0.96429746	2118.66731380	0.98905768	2170.62436999	1.01087276	2185.63675931		2200.14622451	0.94023077	2257.43253422	1.02079659	2273.15536323	0.99511749	2288.09742803	0.99882977	2351.43031962	1.07182614	2367.78584004	1.14052479	2383.34607273	1.00630358	2453.55312061	0.96859818	2470.58801739	0.98206675
