freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91336422		1959.52066756		1972.42973198		2015.45025648		2029.53735101		2042.89519574		2090.11844904		2104.70673523		2118.57316239		2170.42277169		2184.86893697		2200.03050645		2257.30113730		2273.02981944		2287.98040010		2351.29283326		2367.65710251		2383.21990945		2453.41363930		2470.44300510	
1945.91969022		1959.52670757		1972.43546898		2015.45680549		2029.54360302		2042.90113375		2090.12523505		2104.71321523		2118.57931739		2170.42981369		2184.87566098		2200.03689344		2257.30845430		2273.03680845		2287.98703911		2351.30044926		2367.66437852		2383.22681846		2453.42157930		2470.45058910	
1945.92601723		1959.53274757		1972.44120599		2015.46335449		2029.54985502		2042.90707075		2090.13202106		2104.71969524		2118.58547140		2170.43685570		2184.88238499		2200.04328045		2257.31577132		2273.04379645		2287.99367811		2351.30806527		2367.67165452		2383.23372646		2453.42951931		2470.45817211	
1945.93234323		1959.53878758		1972.44694199		2015.46990250		2029.55610703		2042.91300876		2090.13880707		2104.72617524		2118.59162440		2170.44389670		2184.88910899		2200.04966645		2257.32308732		2273.05078546		2288.00031712		2351.31568228		2367.67892953		2383.24063447		2453.43745932		2470.46575612	
1945.93866924	0.91115960	1959.54482658		1972.45267900	0.86545198	2015.47645151	0.97570851	2029.56235803	0.90669600	2042.91894576		2090.14559307		2104.73265425		2118.59777841	1.04055711	2170.45093771		2184.89583300		2200.05605346		2257.33040332		2273.05777347		2288.00695512		2351.32329828		2367.68620454		2383.24754247		2453.44539932		2470.47333912	
1945.94499524	1.11557797	1959.55086559	1.22733577	1972.45841600	0.88746944	2015.48299951	0.98540621	2029.56861004	0.92861792	2042.92488377	0.97386501	2090.15237907	0.94419029	2104.73913325		2118.60393241	0.95299645	2170.45797972		2184.90255700		2200.06243946		2257.33771934		2273.06476147		2288.01359413		2351.33091329		2367.69348054		2383.25445048		2453.45333833		2470.48092213	
1945.95132125	1.07251447	1959.55690559	1.17915536	1972.46415201	0.89628902	2015.48954752	0.99190680	2029.57486104	0.93382048	2042.93082077	0.96914958	2090.15916408	0.97172291	2104.74561326	0.94314170	2118.61008542	0.96021750	2170.46502072		2184.90928001		2200.06882547	0.99464250	2257.34503533		2273.07174948		2288.02023213		2351.33852929		2367.70075555		2383.26135849		2453.46127734		2470.48850413	
1945.95764625	1.09092564	1959.56294460	1.20691142	1972.46988801	0.88444092	2015.49609552	1.01402933	2029.58111205	0.92711581	2042.93675778	0.98316643	2090.16595008	0.97485004	2104.75209226	0.92238385	2118.61623843	0.97422887	2170.47206173		2184.91600401		2200.07521147	1.03402120	2257.35235134	1.00205268	2273.07873748		2288.02687114		2351.34614530		2367.70802956		2383.26826549		2453.46921635		2470.49608714	
1945.96397226	1.10446539	1959.56898360	1.17395602	1972.47562402	0.87601685	2015.50264353	0.96370130	2029.58736305	0.91837079	2042.94269478	0.97011892	2090.17273509	0.93904524	2104.75857027	0.93655562	2118.62239143	0.97302904	2170.47910273		2184.92272702		2200.08159748	1.00345304	2257.35966735	0.99357538	2273.08572549	1.01572003	2288.03350914		2351.35376031		2367.71530456		2383.27517250		2453.47715536	0.87372605	2470.50366915	
1945.97029726	1.06393302	1959.57502261	1.17080895	1972.48136002	0.86017712	2015.50919153	0.96827732	2029.59361406	0.93385029	2042.94863179	0.99376736	2090.17952009	0.94765552	2104.76504927	0.96647707	2118.62854444	0.95762441	2170.48614274		2184.92945002		2200.08798349	1.00391237	2257.36698335	0.99430795	2273.09271249	1.00444163	2288.04014615	1.01305283	2351.36137531	1.05499907	2367.72257857		2383.28207950		2453.48509437	1.02220781	2470.51125115	
1945.97662327	0.99805974	1959.58106061	1.14016354	1972.48709603	0.91793364	2015.51573954	0.99927199	2029.59986506	0.93112360	2042.95456779	0.96563551	2090.18630511	0.97833882	2104.77152828	0.92986897	2118.63469744	0.97078914	2170.49318375		2184.93617303		2200.09436949	0.99622693	2257.37429837	1.00219735	2273.09970050	1.00575876	2288.04678415	0.96266355	2351.36899132	1.11204909	2367.72985357	1.07459161	2383.28898651		2453.49303336	0.89614095	2470.51883316	
1945.98294827	1.08610846	1959.58709962	1.12996101	1972.49283203	0.92814896	2015.52228654	0.96132387	2029.60611507	0.92517543	2042.96050479	1.00081674	2090.19309011	0.96367667	2104.77800629	0.94137763	2118.64085045	0.97016372	2170.50022375		2184.94289604		2200.10075451	1.01350755	2257.38161336	1.02176677	2273.10668751	1.01256972	2288.05342216	1.00188728	2351.37660633	1.04170885	2367.73712758	1.11968507	2383.29589351	0.94758947	2453.50097137	1.02956445	2470.52641517	1.04127302
1945.98927328	1.08067663	1959.59313762	1.12621783	1972.49856704	0.88863255	2015.52883455	1.00445415	2029.61236607	0.95137461	2042.96644080	0.98994402	2090.19987512	0.96324335	2104.78448529	0.97517694	2118.64700245	0.98154348	2170.50726376		2184.94961804		2200.10713951	1.02279111	2257.38892938	1.00161284	2273.11367451	1.01057072	2288.06005917	0.99360613	2351.38422033	1.03412977	2367.74440159	1.11722008	2383.30280052	0.92104268	2453.50891039	0.96269402	2470.53399717	1.17116859
1945.99559828	1.12692729	1959.59917663	1.12217303	1972.50430304	0.90910411	2015.53538155	1.01940661	2029.61861608	0.95780057	2042.97237680	0.98064109	2090.20665911	0.96250962	2104.79096330	0.98690112	2118.65315446	0.98127961	2170.51430476		2184.95634105		2200.11352451	1.01616494	2257.39624438	0.99696268	2273.12066152	1.00116774	2288.06669617	0.94401735	2351.39183534	1.04057544	2367.75167559	1.10901386	2383.30970653	0.92676057	2453.51684838	0.96587946	2470.54157918	1.06078474
1946.00192329	1.08175293	1959.60521463	1.11479946	1972.51003805	0.90823772	2015.54192856	1.04008056	2029.62486608	0.95598256	2042.97831281	0.95719399	2090.21344412	0.97294260	2104.79744130	0.95673678	2118.65930746	0.98887396	2170.52134477		2184.96306305		2200.11990951	1.01108459	2257.40355838	0.97358842	2273.12764852	1.01559313	2288.07333318	0.99835251	2351.39945035	1.03498710	2367.75894960	1.05977793	2383.31661253	0.96323519	2453.52478640	0.95600151	2470.54916019	0.97329377
1946.00824730	1.11007652	1959.61125264	1.12624865	1972.51577305	0.90226315	2015.54847557	1.07064012	2029.63111609	0.94523505	2042.98424881	0.97918253	2090.22022813	0.97347271	2104.80391931	0.96356307	2118.66545947	0.99245840	2170.52838378		2184.96978506		2200.12629453	1.01760885	2257.41087339	1.00684209	2273.13463553	1.01047601	2288.07997018	0.98717422	2351.40706435	1.01595431	2367.76622260	1.09343102	2383.32351854	0.98030318	2453.53272441	0.96912158	2470.55674119	1.03307005
1946.01457230	1.02562088	1959.61729064	1.11858475	1972.52150806	0.93065404	2015.55502257	1.03120122	2029.63736609	0.94398065	2042.99018482	0.97393690	2090.22701214	0.95516734	2104.81039631	0.97147595	2118.67161047	0.98842604	2170.53542378		2184.97650706		2200.13267952	1.01425238	2257.41818840	1.00084235	2273.14162154	1.03859752	2288.08660719	0.98841412	2351.41467836	1.00655425	2367.77349561	1.09865284	2383.33042454	0.99977571	2453.54066240	1.04836873	2470.56432220	1.04785446
1946.02089631	1.07188534	1959.62332865	1.09760989	1972.52724306	0.93299768	2015.56156958	1.05318633	2029.64361610	0.96495261	2042.99611982	0.98217874	2090.23379614	0.95864261	2104.81687432	0.95449942	2118.67776248	0.99301418	2170.54246379	0.99603373	2184.98322907		2200.13906354	1.01143652	2257.42550241	1.01938387	2273.14860854	1.00077190	2288.09324419	0.98613720	2351.42229236	1.04165672	2367.78076962	1.03577720	2383.33733055	0.95096664	2453.54859941	1.00153489	2470.57190320	1.15762611
1946.02722131	1.01200459	1959.62936565	1.09361362	1972.53297706	0.94233058	2015.56811558	1.02963024	2029.64986611	0.96529308	2043.00205583	0.99245931	2090.24058014	0.96007183	2104.82335132	0.96344951	2118.68391448	0.96229685	2170.54950279	1.00775495	2184.98995107		2200.14544753	1.02696721	2257.43281741	1.02372133	2273.15559455	1.01920851	2288.09988020	0.97915542	2351.42990637	1.04959733	2367.78804262	1.03753481	2383.34423655	0.98230583	2453.55653742	0.98091906	2470.57948421	1.01205938
