freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91253426		1959.52118346		1972.42970323		2015.44948267		2029.53939280		2042.89408528		2090.11678913		2104.70483277		2118.05387537		2170.49890828		2185.03211135		2200.02421916		2257.30230531		2273.03239060		2287.98074115		2351.29309338		2367.65610610		2383.21770041		2453.41522381		2470.44660364	
1945.91886126		1959.52722346		1972.43544023		2015.45603168		2029.54564481		2042.90002328		2090.12357613		2104.71131277		2118.06002936		2170.50595029		2185.03883536		2200.03060617		2257.30962231		2273.03937961		2287.98738016		2351.30070938		2367.66338211		2383.22460841		2453.42316381		2470.45418765	
1945.92518727		1959.53326346		1972.44117724		2015.46258068		2029.55189681		2042.90596129		2090.13036214		2104.71779277		2118.06618337		2170.51299129		2185.04555936		2200.03699217		2257.31693832		2273.04636862		2287.99401916		2351.30832639		2367.67065811		2383.23151742		2453.43110382		2470.46177065	
1945.93151327		1959.53930248		1972.44691424		2015.46912969		2029.55814882		2042.91189829		2090.13714815		2104.72427178		2118.07233738		2170.52003330		2185.05228337		2200.04337918		2257.32425533		2273.05335662		2288.00065817		2351.31594240		2367.67793312		2383.23842543		2453.43904283		2470.46935466	
1945.93783928	1.03020344	1959.54534248		1972.45265025	0.84260366	2015.47567770	0.92989999	2029.56439982	0.91060843	2042.91783630		2090.14393315		2104.73075179		2118.07849138		2170.52707430		2185.05900737		2200.04976618		2257.33157133		2273.06034563		2288.00729717		2351.32355840		2367.68520913		2383.24533343		2453.44698283		2470.47693767	
1945.94416528	1.18406728	1959.55138148	1.21638357	1972.45838725	0.83369520	2015.48222570	0.95531744	2029.57065183	0.89414686	2042.92377330	0.95093814	2090.15071916	0.95019704	2104.73723080		2118.08464439		2170.53411631		2185.06573138		2200.05615219		2257.33888734		2273.06733363		2288.01393518		2351.33117441		2367.69248413		2383.25224044		2453.45492183		2470.48451967	
1945.95049129	1.19935937	1959.55742049	1.15813080	1972.46412326	0.84056787	2015.48877471	0.94246322	2029.57690283	0.89429214	2042.92971031	0.97158012	2090.15750516	0.94083765	2104.74370981	0.89222825	2118.09079840		2170.54115732	0.98709150	2185.07245438		2200.06253819		2257.34620334		2273.07432164		2288.02057418		2351.33878941		2367.69975914		2383.25914844		2453.46286185		2470.49210268	
1945.95681729	1.15427122	1959.56345949	1.17599350	1972.46985926	0.84781183	2015.49532271	0.94414932	2029.58315384	0.89604805	2042.93564831	0.97650325	2090.16429017	0.94269524	2104.75018880	0.91140949	2118.09695140		2170.54819832	0.98228144	2185.07917839		2200.06892420	0.99674777	2257.35351935	1.02556248	2273.08130964	1.02571346	2288.02721219		2351.34640542		2367.70703414		2383.26605645		2453.47080084		2470.49968568	
1945.96314230	1.13960462	1959.56949850	1.12350840	1972.47559627	0.83318844	2015.50187072	0.95590021	2029.58940484	0.87536095	2042.94158432	0.96810007	2090.17107517	0.95958143	2104.75666781	0.91601495	2118.10310440		2170.55523833	0.99159823	2185.08590139		2200.07531020	0.99008371	2257.36083536	0.99062882	2273.08829765	1.05070362	2288.03385019		2351.35402043		2367.71430815		2383.27296345		2453.47873985	0.84348501	2470.50726769	
1945.96946830	1.18309206	1959.57553750	1.17679825	1972.48133127	0.87315776	2015.50841772	0.96785105	2029.59565585	0.87078589	2042.94752132	1.01131117	2090.17786018	0.95363859	2104.76314682	0.90568434	2118.10925741		2170.56227933	1.02716666	2185.09262440		2200.08169621	0.97265596	2257.36815036	1.05115256	2273.09528466	1.04203387	2288.04048820	0.99723669	2351.36163643	1.14852554	2367.72158316		2383.27987046		2453.48667886	1.03386198	2470.51484970	
