freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.92149644		1959.52480045		1972.43135282		2015.45107515		2029.53292299		2042.88814733		2090.11676655		2104.69673919		2118.04238102		2170.48945728		2185.57390978		2200.00334804		2257.27180352		2272.99624786		2287.94487022		2351.24953069		2367.60701914		2383.16786986		2453.33893713		2470.36629958	
1945.92782145		1959.53083845		1972.43708881		2015.45762216		2029.53917299		2042.89408434		2090.12355055		2104.70321719		2118.04853302		2170.49649729		2185.58063279		2200.00973305		2257.27911753		2273.00323487		2287.95150723		2351.25714470		2367.61429315		2383.17477586		2453.34687414		2470.37388059	
1945.93414645		1959.53687746		1972.44282383		2015.46416917		2029.54542400		2042.90002034		2090.13033456		2104.70969520		2118.05468503		2170.50353729		2185.58735479		2200.01611806		2257.28643153		2273.01022088		2287.95814423		2351.26475870		2367.62156615		2383.18168187		2453.35481215		2470.38146160	
1945.94047146		1959.54291546		1972.44855883		2015.47071617		2029.55167400		2042.90595635		2090.13711857		2104.71617320		2118.06083703		2170.51057730		2185.59407680		2200.02250306		2257.29374554		2273.01720688		2287.96478124		2351.27237271		2367.62883916		2383.18858787		2453.36274915		2470.38904260	
1945.94679546	1.08842909	1959.54895347		1972.45429484	0.79250617	2015.47726318	0.96191332	2029.55792401		2042.91189335		2090.14390257		2104.72265021		2118.06698804		2170.51761631		2185.60079880		2200.02888707		2257.30105955		2273.02419289		2287.97141724		2351.27998672		2367.63611217		2383.19549388		2453.37068616		2470.39662361	
1945.95312047	1.08902222	1959.55499147	1.19732571	1972.46002984	0.80565006	2015.48381018	0.93802057	2029.56417401	0.88690066	2042.91782936		2090.15068658	0.98871881	2104.72912821		2118.07314004		2170.52465631		2185.60751981		2200.03527207		2257.30837355		2273.03117889		2287.97805425		2351.28759972		2367.64338517		2383.20239889		2453.37862317		2470.40420461	
1945.95944447	1.10333465	1959.56102948	1.12416961	1972.46576384	0.81873904	2015.49035619	0.93636474	2029.57042302	0.88150901	2042.92376436	0.96950950	2090.15747058	0.98603337	2104.73560522		2118.07929105		2170.53169532		2185.61424182		2200.04165608		2257.31568756		2273.03816490		2287.98469025		2351.29521273		2367.65065718		2383.20930389		2453.38656017		2470.41178462	
1945.96576848	1.08984698	1959.56706648	1.17153317	1972.47149885	0.83732195	2015.49690319	0.96073416	2029.57667302	0.89137259	2042.92970037	1.01572848	2090.16425359	0.97523486	2104.74208223	0.88664478	2118.08544205		2170.53873432		2185.62096282		2200.04804008		2257.32300056		2273.04514990		2287.99132726		2351.30282673		2367.65793018		2383.21620990		2453.39449618		2470.41936563	
1945.97209249	1.07813826	1959.57310449	1.13356521	1972.47723386	0.80166451	2015.50344920	0.96903567	2029.58292203	0.87141077	2042.93563637	0.95359874	2090.17103759	0.97433284	2104.74855923	0.90825844	2118.09159306		2170.54577333	1.00839861	2185.62768383		2200.05442409		2257.33031457		2273.05213491		2287.99796326		2351.31043974		2367.66520219		2383.22311490		2453.40243319		2470.42694563	
1945.97841649	1.08446232	1959.57914149	1.17251303	1972.48296785	0.82270567	2015.50999520	0.94509976	2029.58917203	0.88880332	2042.94157138	0.94952339	2090.17782060	0.97716160	2104.75503624	0.92075330	2118.09774406		2170.55281234	0.99494766	2185.63440483		2200.06080809		2257.33762758		2273.05912092		2288.00459927		2351.31805275		2367.67247420		2383.23001991		2453.41036919		2470.43452564	
