freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.92169114		1959.52506571		1972.42973463		2015.45090136		2029.53239613		2042.89008417		2090.11448451		2104.69860792		2118.47057919		2170.47434833		2185.53649120		2200.00883197		2257.27363078		2272.99399349		2287.94191356		2351.24852288		2367.60715600		2383.16512515		2453.34977545		2470.39421486	
1945.92801615		1959.53110471		1972.43547063		2015.45744837		2029.53864713		2042.89602117		2090.12126851		2104.70508592		2118.47673120		2170.48138834		2185.54321421		2200.01521697		2257.28094479		2273.00098050		2287.94855156		2351.25613689		2367.61442901		2383.17203116		2453.35771346		2470.40179686	
1945.93434015		1959.53714272		1972.44120564		2015.46399538		2029.54489714		2042.90195718		2090.12805352		2104.71156393		2118.48288320		2170.48842834		2185.54993621		2200.02160198		2257.28825880		2273.00796650		2287.95518857		2351.26375089		2367.62170201		2383.17893717		2453.36565047		2470.40937787	
1945.94066516	3.33399920	1959.54318072		1972.44694064		2015.47054238		2029.55114714		2042.90789418		2090.13483752		2104.71804094		2118.48903421		2170.49546835		2185.55665822		2200.02798699		2257.29557280		2273.01495251		2287.96182557		2351.27136390		2367.62897502		2383.18584317		2453.37358747		2470.41695888	
1945.94699016	1.09005441	1959.54921873		1972.45267565	0.80182101	2015.47708839	0.95383691	2029.55739715		2042.91383019		2090.14162153		2104.72451894		2118.49518621		2170.50250735		2185.56337922		2200.03437099		2257.30288681		2273.02193852		2287.96846158		2351.27897790		2367.63624803		2383.19274918		2453.38152448		2470.42453988	
1945.95331417	1.11409579	1959.55525673	1.20331717	1972.45841065	0.77809902	2015.48363539	0.95161599	2029.56364715	0.89576916	2042.91976619		2090.14840454	1.00285847	2104.73099595		2118.50133722		2170.50954736		2185.57010123		2200.04075600		2257.31020081		2273.02892452		2287.97509859		2351.28659091		2367.64352103		2383.19965418		2453.38946149		2470.43212089	
1945.95963817	1.16959955	1959.56129474	1.19299532	1972.46414566	0.78069172	2015.49018240	0.93989257	2029.56989716	0.90701574	2042.92570120	0.99732744	2090.15518854	1.00771440	2104.73747395		2118.50748822		2170.51658637		2185.57682323		2200.04714000		2257.31751482		2273.03591053		2287.98173459		2351.29420492		2367.65079404		2383.20656019		2453.39739849		2470.43970089	
1945.96596218	1.07584835	1959.56733274	1.18843373	1972.46988066	0.79658211	2015.49672840	0.94994636	2029.57614616	0.90990920	2042.93163720	1.00820142	2090.16197155	1.00424034	2104.74395096	0.94525642	2118.51363923		2170.52362537		2185.58354424		2200.05352401		2257.32482783		2273.04289553		2287.98837060		2351.30181792		2367.65806604		2383.21346520		2453.40533550		2470.44728190	
1945.97228619	1.13681645	1959.57336975	1.14291894	1972.47561467	0.79481121	2015.50327441	0.95595273	2029.58239617	0.89951473	2042.93757321	0.97236331	2090.16875555	1.02253244	2104.75042796	0.92361776	2118.51979023		2170.53066538		2185.59026525		2200.05990801		2257.33214183		2273.04988054		2287.99500760		2351.30943093		2367.66533905		2383.22037020		2453.41327151		2470.45486191	
1945.97861019	1.09327282	1959.57940775	1.15885353	1972.48134967	0.83483592	2015.50982041	0.96705986	2029.58864517	0.91810867	2042.94350821	1.02106174	2090.17553856	0.99020299	2104.75690497	0.94497633	2118.52594124		2170.53770438		2185.59698625		2200.06629202		2257.33945484		2273.05686654		2288.00164261		2351.31704394		2367.67261106		2383.22727521		2453.42120851		2470.46244191	
1945.98493420	1.14961048	1959.58544476	1.10159733	1972.48708368	0.83904356	2015.51636742	0.96114136	2029.59489418	0.91705938	2042.94944322	1.00291184	2090.18232156	1.00483283	2104.76338097	0.93072251	2118.53209224		2170.54474239	0.98523647	2185.60370726		2200.07267602	0.98045303	2257.34676784	1.00641789	2273.06385155		2288.00827861		2351.32465694		2367.67988306		2383.23417921		2453.42914452		2470.47002192	
1945.99125820	1.11466888	1959.59148176	1.11429844	1972.49281768	0.83066781	2015.52291242	0.99370980	2029.60114318	0.91638920	2042.95537822	1.02618163	2090.18910457	0.98880622	2104.76985798	0.94346011	2118.53824225		2170.55178139	0.99786111	2185.61042826		2200.07905903	0.96661301	2257.35408085	1.02336416	2273.07083656		2288.01491462		2351.33226895		2367.68715407		2383.24108422		2453.43708053		2470.47760093	
1945.99758121	1.11230589	1959.59751877	1.16520242	1972.49855169	0.80095365	2015.52945843	0.98943764	2029.60739219	0.89760349	2042.96131323	1.01988459	2090.19588758	0.99332592	2104.77633398	0.93403718	2118.54439226		2170.55882040	1.01748204	2185.61714827		2200.08544303	1.01150468	2257.36139386	1.00980416	2273.07782056		2288.02154962		2351.33988196		2367.69442607		2383.24798822		2453.44501653		2470.48518093	
