freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.92005311		1959.52407273		1972.43184623		2015.45011036		2029.43885708		2042.88970800		2090.10408389		2104.69940526		2118.21696040		2170.46448543		2185.56477108		2200.01276935		2257.27130036		2272.99584201		2287.94075642		2351.24794672		2367.60771566		2383.16543148		2453.34462803		2470.39371460	
1945.92637812		1959.53011173		1972.43758124		2015.45665737		2029.44510808		2042.89564400		2090.11086789		2104.70588327		2118.22311241		2170.47152544		2185.57149309		2200.01915436		2257.27861437		2273.00282802		2287.94739342		2351.25556073		2367.61498867		2383.17233748		2453.35256603		2470.40129560	
1945.93270312		1959.53614974		1972.44331624		2015.46320537		2029.45135809		2042.90158101		2090.11765190		2104.71236127		2118.22926341		2170.47856544		2185.57821510		2200.02553936		2257.28592837		2273.00981503		2287.95403043		2351.26317473		2367.62226167		2383.17924349		2453.36050304		2470.40887761	
1945.93902813	2.23984933	1959.54218774		1972.44905224		2015.46975138		2029.45760809		2042.90751701		2090.12443591		2104.71883828		2118.23541542		2170.48560545		2185.58493710		2200.03192337		2257.29324238		2273.01680103		2287.96066743		2351.27078774		2367.62953468		2383.18614949		2453.36844105		2470.41645861	
1945.94535213	1.22642579	1959.54822675		1972.45478725	0.76473570	2015.47629839	0.93786731	2029.46385810		2042.91345302		2090.13121991		2104.72531628		2118.24156742		2170.49264446		2185.59165911		2200.03830837		2257.30055639		2273.02378704		2287.96730444		2351.27840174		2367.63680769		2383.19305450		2453.37637805		2470.42403962	
1945.95167714	1.25361752	1959.55426475	1.16146399	1972.46052225	0.77907127	2015.48284539	0.93358780	2029.47010811		2042.91938902		2090.13800392		2104.73179329		2118.24771843		2170.49968446		2185.59838111		2200.04469338		2257.30787039		2273.03077304		2287.97394044		2351.28601475		2367.64408069		2383.19996050		2453.38431506		2470.43161963	
1945.95800114	1.19849408	1959.56030176	1.14292214	1972.46625726	0.80105676	2015.48939140	0.92515166	2029.47635811		2042.92532503	0.94381619	2090.14478792		2104.73827129		2118.25386943		2170.50672347		2185.60510212		2200.05107738		2257.31518440		2273.03775805		2287.98057745		2351.29362876		2367.65135370		2383.20686551		2453.39225207		2470.43920063	
1945.96432515	1.19877186	1959.56633976	1.14109671	1972.47199126	0.79763411	2015.49593840	0.94250276	2029.48260712		2042.93126003	0.96850246	2090.15157093	0.98960618	2104.74474830	0.90071319	2118.26002044		2170.51376347		2185.61182412		2200.05746139		2257.32249740		2273.04474405		2287.98721346		2351.30124176		2367.65862570		2383.21377152		2453.40018807		2470.44678064	
1945.97064915	1.22695637	1959.57237777	1.12508990	1972.47772627	0.82808251	2015.50248441	0.94678030	2029.48885712		2042.93719604	0.96899377	2090.15835493	1.00592435	2104.75122530	0.92129977	2118.26617144		2170.52080248		2185.61854513		2200.06384540		2257.32981141		2273.05172906		2287.99384946		2351.30885477		2367.66589871		2383.22067652		2453.40812508		2470.45436065	
1945.97697316	1.17832554	1959.57841477	1.13836578	1972.48346027	0.85937846	2015.50903041	0.95093739	2029.49510613		2042.94313104	0.96587067	2090.16513794	1.01612898	2104.75770231	0.92062077	2118.27232245		2170.52784148		2185.62526613		2200.07022940	0.97370694	2257.33712442		2273.05871407		2288.00048547		2351.31646778		2367.67317072		2383.22758053		2453.41606109		2470.46194065	
1945.98329716	1.20167798	1959.58445178	1.12904731	1972.48919528	0.82378542	2015.51557642	0.94058932	2029.50135513		2042.94906705	0.98168054	2090.17192095	0.99440380	2104.76417831	0.92792741	2118.27847345		2170.53487949		2185.63198714		2200.07661341	1.03218784	2257.34443742		2273.06570007		2288.00712147		2351.32407978		2367.68044272		2383.23448553		2453.42399709		2470.46952066	
1945.98962017	1.24148044	1959.59048978	1.13423299	1972.49492928	0.85811713	2015.52212242	0.96240814	2029.50760414		2042.95500205	0.99197602	2090.17870395	1.01499905	2104.77065532	0.94536467	2118.28462346		2170.54191850	1.00064256	2185.63870715		2200.08299641	1.00927242	2257.35175043	1.02612707	2273.07268408		2288.01375648		2351.33169279		2367.68771473		2383.24139054		2453.43193310		2470.47710067	
