freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91293310		1959.51084768		1972.41864279		2015.44254228		2029.52055139		2042.88484851		2090.09276794		2104.66958132		2118.51831244		2170.43333838		2185.60375190		2199.98245111		2257.26299172		2272.98343471		2287.93189958		2351.23712444		2367.59499177		2383.15447999		2453.34139168		2470.38071333	
1945.91925909		1959.51688667		1972.42437878		2015.44909027		2029.52680238		2042.89078550		2090.09955293		2104.67605931		2118.52446443		2170.44037937		2185.61047389		2199.98883610		2257.27030671		2272.99042170		2287.93853657		2351.24473842		2367.60226576		2383.16138598		2453.34932967		2470.38829531	
1945.92558408		1959.52292466		1972.43011477		2015.45563826		2029.53305337		2042.89672249		2090.10633791		2104.68253829		2118.53061642		2170.44742036		2185.61719688		2199.99522109		2257.27762169		2272.99740769		2287.94517356		2351.25235341		2367.60953975		2383.16829197		2453.35726666		2470.39587830	
1945.93190907	1.95157601	1959.52896365		1972.43584976		2015.46218525		2029.53930436		2042.90265848		2090.11312190		2104.68901728		2118.53676841		2170.45446135		2185.62391887		2200.00160608		2257.28493668		2273.00439467		2287.95181054		2351.25996740		2367.61681274		2383.17519796		2453.36520264		2470.40346029	
1945.93823306	0.97002929	1959.53500264		1972.44158575		2015.46873224	0.94403932	2029.54555535		2042.90859547		2090.11990689		2104.69549527		2118.54292040		2170.46150234		2185.63064186		2200.00799107		2257.29225167		2273.01138166		2287.95844753		2351.26758138		2367.62408672		2383.18210395		2453.37313963		2470.41104227	
1945.94455805	1.00142425	1959.54104063	1.18255697	1972.44732074	0.85793169	2015.47527923	0.95802450	2029.55180534	0.93944131	2042.91453146		2090.12669088		2104.70197326		2118.54907139		2170.46854233		2185.63736385		2200.01437506		2257.29956666		2273.01836765		2287.96508452		2351.27519537		2367.63135971		2383.18900894		2453.38107662		2470.41862326	
1945.95088304	0.94632167	1959.54707862	1.22073241	1972.45305573	0.87975253	2015.48182622	0.97115985	2029.55805533	0.92249344	2042.92046745	0.98592463	2090.13347587		2104.70845125		2118.55522338		2170.47558331		2185.64408484		2200.02076005		2257.30688164		2273.02535364		2287.97172151		2351.28280936		2367.63863270		2383.19591392		2453.38901260		2470.42620525	
1945.95720703	0.96037565	1959.55311761	1.21878084	1972.45879072	0.86638081	2015.48837320	0.93889540	2029.56430632	0.97362576	2042.92640344	1.01362076	2090.14025986	0.99063645	2104.71492924		2118.56137437		2170.48262330		2185.65080682		2200.02714404		2257.31419563		2273.03233963		2287.97835750		2351.29042335		2367.64590569		2383.20281991		2453.39694859		2470.43378624	
1945.96353102	1.01850327	1959.55915560	1.22076256	1972.46452571	0.92875341	2015.49492019	0.97326906	2029.57055631	0.93284147	2042.93233943	1.01908675	2090.14704385	0.98274919	2104.72140723		2118.56752536		2170.48966329		2185.65752881		2200.03352803		2257.32151062		2273.03932562		2287.98499449		2351.29803733		2367.65317868		2383.20972490		2453.40488558		2470.44136822	
1945.96985601	1.08777919	1959.56519359	1.20240203	1972.47026070	0.88363452	2015.50146718	0.95306246	2029.57680630	0.96958908	2042.93827442	0.98984554	2090.15382784	0.98614737	2104.72788422		2118.57367635		2170.49670328		2185.66424980		2200.03991202		2257.32882461		2273.04631160		2287.99163048		2351.30565032		2367.66045066		2383.21662889		2453.41282056		2470.44894921	
1945.97618000	1.06900978	1959.57123058	1.15877911	1972.47599469	0.86582631	2015.50801317	0.96792787	2029.58305529	0.95705906	2042.94421041	0.96801637	2090.16061182	0.99540502	2104.73436221	0.90143989	2118.57982734		2170.50374327		2185.67097179		2200.04629600		2257.33613860		2273.05329659		2287.99826647		2351.31326331		2367.66772365		2383.22353388		2453.42075655		2470.45653020	
1945.98250399	1.03672945	1959.57726857	1.16504814	1972.48172968	0.85759712	2015.51455916	0.97925504	2029.58930528	0.95883885	2042.95014540	0.98664108	2090.16739481	0.94955607	2104.74083920	0.89467395	2118.58597833		2170.51078225		2185.67769278	0.99504023	2200.05267899		2257.34345258	1.05573544	2273.06028258		2288.00490146		2351.32087730		2367.67499564		2383.23043887		2453.42869254		2470.46411019	
1945.98882698	1.08346705	1959.58330656	1.15880517	1972.48746367	0.87785798	2015.52110515	0.95989968	2029.59555527	0.94517487	2042.95608039	0.94426653	2090.17417880	0.96241446	2104.74731619	0.92017009	2118.59212932	0.97281932	2170.51782224		2185.68441377	0.97892002	2200.05906298		2257.35076657	0.98992348	2273.06726757		2288.01153744		2351.32849028		2367.68226763		2383.23734285		2453.43662752		2470.47169117	
1945.99515097	1.06807488	1959.58934355	1.14537530	1972.49319766	0.88245799	2015.52765214	0.97496397	2029.60180426	0.94789804	2042.96201538	0.99899216	2090.18096179	0.95174420	2104.75379318	0.93089635	2118.59827931	0.91940945	2170.52486123		2185.69113476	0.98200780	2200.06544597	1.00057263	2257.35807956	0.99601270	2273.07425256		2288.01817343		2351.33610227		2367.68953962		2383.24424684		2453.44456351		2470.47927116	
