freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90453760		1959.50610002		1972.42118208		2015.44239491		2029.52489099		2042.89085331		2090.10944299		2104.69033299		2118.53429080		2170.42765216		2185.65184671		2200.01051620		2257.29382656		2273.02319684		2287.97244839		2351.28305242		2367.64755009		2383.20760801		2453.40245523		2470.44419649	
1945.91086459		1959.51214001		1972.42692007		2015.44894391		2029.53114298		2042.89679130		2090.11622999		2104.69681398		2118.54044479		2170.43469515		2185.65857170		2200.01690319		2257.30114454		2273.03018583		2287.97908738		2351.29066941		2367.65482707		2383.21451700		2453.41039422		2470.45178148	
1945.91719158		1959.51818100		1972.43265706		2015.45549290		2029.53739597		2042.90272929		2090.12301697		2104.70329397		2118.54659878		2170.44173814		2185.66529669		2200.02329018		2257.30846153		2273.03717582		2287.98572737		2351.29828639		2367.66210306		2383.22142499		2453.41833421		2470.45936646	
1945.92351757		1959.52422099		1972.43839405		2015.46204189		2029.54364796		2042.90866728		2090.12980297		2104.70977496		2118.55275277		2170.44878013		2185.67202068		2200.02967717		2257.31577952		2273.04416481		2287.99236636		2351.30590338		2367.66937905		2383.22833298		2453.42627319		2470.46695045	
1945.92984456		1959.53026098		1972.44413104		2015.46859087	0.85651822	2029.54989995	0.90158042	2042.91460527		2090.13658995		2104.71625495		2118.55890676		2170.45582312		2185.67874467	0.84601797	2200.03606316		2257.32309651		2273.05115380		2287.99900535		2351.31352037		2367.67665404		2383.23524097		2453.43421318		2470.47453444	
1945.93617055	1.01761902	1959.53630097	1.24754805	1972.44986803	0.83658279	2015.47513986	0.89423119	2029.55615194	0.90173092	2042.92054226	0.96491088	2090.14337593	0.97174369	2104.72273494		2118.56506075		2170.46286510		2185.68546866	0.98942822	2200.04244915		2257.33041349		2273.05814278		2288.00564433		2351.32113636		2367.68393002		2383.24214896		2453.44215217		2470.48211843	
1945.94249653	1.04453738	1959.54234096	1.28939444	1972.45560503	0.81752964	2015.48168785	0.93143858	2029.56240393	0.91565564	2042.92648025	0.95912595	2090.15016192	0.96882961	2104.72921393		2118.57121474		2170.46990709		2185.69219264	1.00193818	2200.04883514		2257.33773048		2273.06513077		2288.01228232		2351.32875334		2367.69120601		2383.24905595		2453.45009115		2470.48970241	
1945.94882252	1.07050294	1959.54837995	1.27529114	1972.46134102	0.84200938	2015.48823683	0.90978357	2029.56865592	0.92978083	2042.93241724	0.97566997	2090.15694791	0.98638386	2104.73569392	0.89559161	2118.57736773		2170.47694908		2185.69891663	0.96684330	2200.05522113		2257.34504747	0.99125784	2273.07211976		2288.01892131		2351.33636933		2367.69848100		2383.25596393		2453.45802914		2470.49728640	
1945.95514851	1.05693265	1959.55441994	1.25883094	1972.46707801	0.83884759	2015.49478482	0.91558523	2029.57490791	0.91641692	2042.93835423	0.97264869	2090.16373391	0.97706470	2104.74217390	0.90741922	2118.58352172		2170.48399107		2185.70564062	0.98979593	2200.06160712		2257.35236446	0.99665656	2273.07910775	1.02702798	2288.02555930		2351.34398532		2367.70575599		2383.26287092		2453.46596813	0.78413392	2470.50486939	
1945.96147450	1.07147740	1959.56045893	1.22582502	1972.47281400	0.84531225	2015.50133282	0.91114998	2029.58115890	0.92190340	2042.94429122	0.97519518	2090.17051990	0.95533846	2104.74865289	0.93092870	2118.58967471		2170.49103306		2185.71236361	0.94955101	2200.06799311	0.99613113	2257.35968045	1.01154642	2273.08609574	1.04488319	2288.03219729	0.95469505	2351.35160130	1.26625886	2367.71303098		2383.26977791		2453.47390611	1.03208570	2470.51245338	
1945.96780049	1.06425430	1959.56649792	1.16015777	1972.47854999	0.85310883	2015.50788181	0.92858745	2029.58740989	0.92587384	2042.95022821	0.96914671	2090.17730588	0.96013246	2104.75513188	0.88758947	2118.59582770	0.95891871	2170.49807505		2185.71908760	0.99940847	2200.07437810	1.00865502	2257.36699743	0.99232035	2273.09308373	0.99686450	2288.03883528	0.98143609	2351.35921729	1.26079465	2367.72030596	1.23602232	2383.27668490		2453.48184510	0.96693979	2470.52003636	
1945.97412548	1.05861104	1959.57253691	1.15001222	1972.48428598	0.86162882	2015.51442980	0.91607145	2029.59366188	0.93151107	2042.95616520	0.98930202	2090.18409088	0.96742490	2104.76161087	0.89177878	2118.60198069	0.97843477	2170.50511603		2185.72581059	0.99604431	2200.08076409	1.02883468	2257.37431342	0.98817908	2273.10007171	1.01314063	2288.04547327	0.99661610	2351.36683228	1.26042838	2367.72758095	1.24729687	2383.28359089		2453.48978309	0.97855746	2470.52761935	1.07167790
1945.98045147	1.09247809	1959.57857590	1.17909413	1972.49002197	0.87430465	2015.52097679	0.93844625	2029.59991287	0.92999326	2042.96210219	0.94781991	2090.19087685	0.99207052	2104.76808986	0.93565515	2118.60813268	0.93003538	2170.51215702		2185.73253358	0.99958220	2200.08714908	1.04548021	2257.38162941	1.00903411	2273.10705970	0.98371590	2288.05211126	0.98485508	2351.37444827	1.23519951	2367.73485494	1.22295538	2383.29049788	1.01946625	2453.49772107	0.96389063	2470.53520234	0.97978028
