freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91381098		1959.51141915		1972.42340749		2015.44264236		2029.51859450		2042.88655539		2090.10545124		2104.68197054		2118.54530718		2170.44692399		2185.59591642		2199.98584724		2257.26337460		2272.98313270		2287.93491707		2351.23812595		2367.59665745		2383.15354790		2453.34090619		2470.38666260	
1945.92013597		1959.51745813		1972.42914348		2015.44919035		2029.52484549		2042.89249138		2090.11223623		2104.68844952		2118.55145917		2170.45396499		2185.60263940		2199.99223322		2257.27069058		2272.99011969		2287.94155406		2351.24573994		2367.60393144		2383.16045489		2453.34884318		2470.39424458	
1945.92646096		1959.52349712		1972.43487947		2015.45573734		2029.53109648		2042.89842837		2090.11902121		2104.69492851		2118.55761116		2170.46100597		2185.60936140		2199.99861821		2257.27800557		2272.99710668		2287.94819105		2351.25335493		2367.61120543		2383.16736088		2453.35678017		2470.40182757	
1945.93278595	1.97761077	1959.52953612		1972.44061446		2015.46228533		2029.53734747		2042.90436536		2090.12580520		2104.70140650		2118.56376315		2170.46804696		2185.61608438		2200.00500320		2257.28532055		2273.00409266		2287.95482903		2351.26096892		2367.61847941		2383.17426587		2453.36471715		2470.40940956	
1945.93911094	1.05690288	1959.53557510	1.30377866	1972.44635045		2015.46883232	0.91052801	2029.54359746		2042.91030135		2090.13259019		2104.70788449		2118.56991514		2170.47508695		2185.62280638		2200.01138719		2257.29263555		2273.01107965		2287.96146602		2351.26858290		2367.62575240		2383.18117186		2453.37265414		2470.41699154	
1945.94543593	1.09391060	1959.54161309	1.28099356	1972.45208544	0.83231251	2015.47537931	0.92644432	2029.54984845	0.87479431	2042.91623734		2090.13937418		2104.71436348		2118.57606613		2170.48212794		2185.62952837		2200.01777218		2257.29995053		2273.01806564		2287.96810201		2351.27619689		2367.63302639		2383.18807785		2453.38059013		2470.42457253	
1945.95176092	1.05904013	1959.54765108	1.23690430	1972.45782043	0.83412558	2015.48192630	0.91577948	2029.55609844	0.88820203	2042.92217333	0.95787459	2090.14615917	0.99737592	2104.72084147		2118.58221812		2170.48916793		2185.63625036		2200.02415617		2257.30726451		2273.02505163		2287.97473900		2351.28381088		2367.64029938		2383.19498284		2453.38852711		2470.43215452	
1945.95808491	1.08145887	1959.55369008	1.26797752	1972.46355542	0.80030723	2015.48847328	0.91582046	2029.56234843	0.89522198	2042.92810932	0.93616037	2090.15294316	0.99798723	2104.72731846		2118.58836911		2170.49620891		2185.64297234		2200.03054116		2257.31457951		2273.03203762		2287.98137598		2351.29142486		2367.64757237		2383.20188782		2453.39646310		2470.43973551	
1945.96440890	1.06464188	1959.55972807	1.24796759	1972.46929041	0.80198449	2015.49502027	0.93091133	2029.56859842	0.87374322	2042.93404531	0.96636467	2090.15972715	0.99578471	2104.73379645	0.88684665	2118.59452010	0.94443180	2170.50324890		2185.64969334		2200.03692515		2257.32189350		2273.03902361		2287.98801197		2351.29903885		2367.65484535		2383.20879281		2453.40439909		2470.44731749	
1945.97073389	1.13405476	1959.56576606	1.21612314	1972.47502540	0.82396125	2015.50156626	0.93920712	2029.57484841	0.86516134	2042.93998130	0.92749198	2090.16651113	0.99117972	2104.74027444	0.90804998	2118.60067209	0.96592191	2170.51028889		2185.65641532		2200.04330914		2257.32920848		2273.04600959		2287.99464797		2351.30665184		2367.66211734		2383.21569780		2453.41233508		2470.45489848	
