freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90298947		1959.50616401		1972.41708469		2015.44144414		2029.52217117		2042.94290443	0.27668004	2090.11069971		2104.69662243		2118.54188536		2170.44260330		2185.63576365		2200.00836986		2257.29406940		2273.02242895		2287.97263009		2351.28240141		2367.64878454		2383.20815671		2453.40193208		2470.44842816	
1945.90931646		1959.51220500		1972.42282268		2015.44799313		2029.52842316		2042.94884242	0.27660548	2090.11748670		2104.70310242		2118.54804035		2170.44964629		2185.64248864		2200.01475685		2257.30138738		2273.02941794		2287.97926908		2351.29001840		2367.65606053		2383.21506570		2453.40987207		2470.45601215	
1945.91564245		1959.51824499		1972.42855967		2015.45454212		2029.53467615		2042.95478041	0.27653092	2090.12427369		2104.70958341		2118.55419434		2170.45668927		2185.64921363		2200.02114384		2257.30870437		2273.03640693		2287.98590807		2351.29763538		2367.66333652		2383.22197369		2453.41781106		2470.46359714	
1945.92196944		1959.52428498		1972.43429666		2015.46109111		2029.54092814		2042.96071840	0.27645838	2090.13106067		2104.71606340		2118.56034833		2170.46373126		2185.65593762		2200.02753083		2257.31602236		2273.04339692		2287.99254806		2351.30525237		2367.67061251		2383.22888168		2453.42575104		2470.47118112	
1945.92829543		1959.53032497		1972.44003365		2015.46764010	0.87079004	2029.54718013		2042.96665639	1.01773540	2090.13784666		2104.72254339		2118.56650232		2170.47077425		2185.66266160		2200.03391682		2257.32333935		2273.05038491		2287.99918704		2351.31286936		2367.67788850		2383.23578967		2453.43369003		2470.47876511	
1945.93462141	1.09473470	1959.53636496	1.29215876	1972.44577064		2015.47418909	0.90618286	2029.55343212	0.93130559	2042.97259338	1.01509465	2090.14463265	0.95968561	2104.72902338		2118.57265631		2170.47781624		2185.66938559		2200.04030380		2257.33065633		2273.05737390		2288.00582503		2351.32048535		2367.68516348		2383.24269766		2453.44162902		2470.48635010	
1945.94094841	0.96659762	1959.54240495	1.30020882	1972.45150763	0.80161513	2015.48073708	0.90355686	2029.55968411	0.92821533	2042.97853137	1.01239041	2090.15141964	0.98051576	2104.73550337	0.87321576	2118.57880930		2170.48485823		2185.67610958	0.98112307	2200.04668979		2257.33797332		2273.06436288		2288.01246402		2351.32810133		2367.69243947		2383.24960464		2453.44956800		2470.49393309	
1945.94727439	0.97070024	1959.54844394	1.25847471	1972.45724362	0.79794168	2015.48728607	0.92056207	2029.56593610	0.93013689	2042.98446836	1.01040758	2090.15820563	0.96025747	2104.74198236	0.90358894	2118.58496329		2170.49190022		2185.68283357	0.97367848	2200.05307578		2257.34529031	1.00044604	2273.07135087		2288.01910201		2351.33571832		2367.69971446		2383.25651263		2453.45750699		2470.50151707	
1945.95359939	1.02045323	1959.55448393	1.23047039	1972.46298061	0.78935002	2015.49383406	0.94279791	2029.57218809	0.93113842	2042.99040535	0.99963498	2090.16499162	0.99143081	2104.74846234	0.87484042	2118.59111628	0.95479650	2170.49894220		2185.68955756	0.97371492	2200.05946077		2257.35260630	1.00549542	2273.07833986	1.00485202	2288.02574100		2351.34333431		2367.70698945		2383.26341962		2453.46544498	0.82579812	2470.50910106	
1945.95992537	1.00767979	1959.56052292	1.23975821	1972.46871660	0.84384335	2015.50038304	0.90769424	2029.57843907	0.92745343	2042.99634234	1.00523185	2090.17177661	0.94639493	2104.75494133	0.92026794	2118.59726927	0.97951258	2170.50598419		2185.69628055	0.96042709	2200.06584676	1.02497300	2257.35992329	1.05014728	2273.08532785	1.02240573	2288.03237899	0.97559154	2351.35095030	1.11413655	2367.71426443		2383.27032661		2453.47338396	1.02011936	2470.51668405	
1945.96625135	1.07152087	1959.56656191	1.21931492	1972.47445259	0.79092800	2015.50693103	0.93197942	2029.58469006	0.93623429	2043.00227933	1.01807091	2090.17856259	0.98467213	2104.76142032	0.89259774	2118.60342226	0.96186910	2170.51302618		2185.70300454	0.95824941	2200.07223275	1.03494835	2257.36723927	1.02385447	2273.09231584	1.05440437	2288.03901698	0.98561143	2351.35856528	1.04348264	2367.72153942	1.21530000	2383.27723360		2453.48132195	0.98635041	2470.52426704	1.01663460
1945.97257634	1.05008606	1959.57260090	1.16464110	1972.48018858	0.85496659	2015.51347902	0.95931185	2029.59094205	0.91748756	2043.00821632	1.00025965	2090.18534858	0.96753366	2104.76790031	0.89422813	2118.60957525	0.96530523	2170.52006717		2185.70972753	0.97370397	2200.07861774	1.04704039	2257.37455626	1.00477788	2273.09930383	0.99422918	2288.04565497	1.00535278	2351.36618127	1.08776046	2367.72881441	1.24583099	2383.28414059		2453.48925994	1.01787602	2470.53185002	1.00037315
1945.97890233	1.02947405	1959.57863989	1.20143631	1972.48592457	0.87105205	2015.52002601	0.93522870	2029.59719304	0.93389821	2043.01415331	1.01511379	2090.19213357	0.95571139	2104.77437830	0.89963878	2118.61572824	0.95227681	2170.52710816		2185.71645051	0.97159462	2200.08500273	1.05022634	2257.38187225	1.02447473	2273.10629181	1.04556610	2288.05229196	0.99283916	2351.37379626	1.04200363	2367.73608840	1.24052687	2383.29104658	1.01147077	2453.49719792	0.95127514	2470.53943301	0.98980454
1945.98522732	1.09776655	1959.58467888	1.18471271	1972.49166057	0.85598993	2015.52657400	0.94917493	2029.60344303	0.90861414	2043.02008930	1.00162285	2090.19891856	0.94487585	2104.78085729	0.91921725	2118.62188023	0.94964661	2170.53414915	0.99333278	2185.72317350	0.99356653	2200.09138772	0.99611437	2257.38918824	1.00685270	2273.11327880	1.00698669	2288.05892995	0.96493287	2351.38141224	1.04554651	2367.74336339	1.23755183	2383.29795356	1.06009173	2453.50513591	0.94861051	2470.54701600	1.08812434
1945.99155232	1.08387815	1959.59071687	1.15412382	1972.49739556	0.88988532	2015.53312199	0.97797982	2029.60969402	0.93788364	2043.02602529	1.00811442	2090.20570355	0.93533670	2104.78733628	0.89602161	2118.62803322	0.95006993	2170.54119113	1.00257745	2185.72989649	0.97336890	2200.09777271	1.00968184	2257.39650322	1.03932395	2273.12026679	1.01466539	2288.06556693	0.99676186	2351.38902723	1.06482062	2367.75063737	1.18638083	2383.30485955	1.04361620	2453.51307390	0.94651632	2470.55459799	1.00653927
1945.99787731	1.07534121	1959.59675586	1.15247174	1972.50313155	0.87791065	2015.53966898	1.00009324	2029.61594501	0.94638418	2043.03196228	1.00589280	2090.21248854	0.96861265	2104.79381427	0.91296055	2118.63418521	0.93350050	2170.54823112	1.00096539	2185.73661848	1.00234112	2200.10415770	0.99313721	2257.40381921	1.01347455	2273.12725378	1.03291202	2288.07220392	1.00058418	2351.39664222	1.01357339	2367.75791136	1.14056836	2383.31176554	1.07416927	2453.52101088	0.90070592	2470.56217997	1.01494811
1946.00420229	1.15879238	1959.60279385	1.16821072	1972.50886654	0.88647013	2015.54621597	0.99399686	2029.62219500	0.92537242	2043.03789827	0.99895791	2090.21927353	0.94339959	2104.80029326	0.91821588	2118.64033720	0.94418956	2170.55527211	1.01764726	2185.74334147	0.97171774	2200.11054169	1.00531792	2257.41113520	1.03072232	2273.13424077	0.98998540	2288.07884091	0.99733874	2351.40425721	1.07595409	2367.76518535	1.15230083	2383.31867153	1.02635030	2453.52894887	0.95466875	2470.56976196	0.96506150
1946.01052728	1.15998305	1959.60883284	1.15419857	1972.51460153	0.87526685	2015.55276296	0.99232679	2029.62844599	0.92907836	2043.04383326	1.00587366	2090.22605852	0.95799241	2104.80677125	0.92623146	2118.64648919	0.95366019	2170.56231310	1.00396225	2185.75006346	0.99161463	2200.11692668	1.03724319	2257.41845019	1.00415851	2273.14122776	1.02087430	2288.08547790	1.02307049	2351.41187219	1.06166684	2367.77245934	1.18141445	2383.32557652	1.03649292	2453.53688586	0.98292826	2470.57734395	1.01615158
1946.01685127	1.13848177	1959.61487083	1.13269057	1972.52033652	0.87952144	2015.55931095	0.98886663	2029.63469598	0.93549859	2043.04976925	1.00792400	2090.23284250	0.95222002	2104.81324924	0.93841895	2118.65264117	0.95384409	2170.56935309	0.98930673	2185.75678545	0.99809115	2200.12331067	0.99248514	2257.42576518	0.98552628	2273.14821474	1.02867012	2288.09211489	0.97382139	2351.41948618	1.01030419	2367.77973233	1.16021559	2383.33248251	1.08489301	2453.54482284	0.94101423	2470.58492593	0.99078312
1946.02317626	1.15321825	1959.62090882	1.10764298	1972.52607151	0.93225585	2015.56585694	1.01094517	2029.64094597	0.93716161	2043.05570524	1.01489515	2090.23962749	0.96586382	2104.81972723	0.94021972	2118.65879316	0.91950468	2170.57639408	0.99106109	2185.76350744	0.99069676	2200.12969466	1.00586981	2257.43308016	1.00123340	2273.15520073	1.01170631	2288.09875088	0.97407875	2351.42710117	1.07621280	2367.78700531	1.16105895	2383.33938749	1.03353621	2453.55275983	1.00109423	2470.59250792	0.95197660
1946.02950025	1.18135772	1959.62694681	1.15184282	1972.53180550	0.95967251	2015.57240392	0.99987013	2029.64719596	0.93895434	2043.06164023	1.01078843	2090.24641148	0.97405978	2104.82620521	0.93837129	2118.66494415	0.96988494	2170.58343406	0.99013841	2185.77022942	0.99902876	2200.13607864	0.95899346	2257.44039515	1.02397718	2273.16218772	1.02904340	2288.10538787	1.03532874	2351.43471516	1.00696063	2367.79427930	1.17054745	2383.34629348	1.07811075	2453.56069682	0.91634615	2470.60008891	1.05714086
1946.03582525	1.18589226	1959.63298380	1.11620078	1972.53754049	0.90785672	2015.57895091	0.98895217	2029.65344595	0.96327273	2043.06757522	1.00834414	2090.25319547	0.98335516	2104.83268220	0.93895140	2118.67109514	0.94017364	2170.59047405	1.02181684	2185.77695141	0.99796649	2200.14246263	0.93878532	2257.44771014	1.03814965	2273.16917371	1.02703871	2288.11202386	0.97552822	2351.44232914	1.03270270	2367.80155229	1.11963372	2383.35319847	1.00077832	2453.56863280	1.04628687	2470.60767090	0.90858303
1946.04214923	1.15763645	1959.63902179	1.08267457	1972.54327448	0.89320500	2015.58549690	1.00194995	2029.65969494	0.93771832	2043.07351021	1.00371853	2090.25997946	0.94206526	2104.83916019	0.95049294	2118.67724613	0.92477631	2170.59751404	1.00457079	2185.78367240	1.00509650	2200.14884562		2257.45502513	1.02441523	2273.17615970	1.00290932	2288.11865985	0.99847134	2351.44994313	1.02998934	2367.80882528	1.14999187	2383.36010246	1.02296112	2453.57656979	0.96407267	2470.61525188	1.05353313
1946.04847322	1.08275119	1959.64505878	1.09718953	1972.54900847	0.94845894	2015.59204389	0.99324805	2029.66594493	0.96263195	2043.07944520	1.00956628	2090.26676345	0.95403442	2104.84563718	0.94754672	2118.68339812	0.96476026	2170.60455403	0.98083366	2185.79039439	1.00050737	2200.15522961		2257.46233911	0.98499013	2273.18314569	1.01399810	2288.12529583	0.97126745	2351.45755712	1.02970915	2367.81609726	1.11753140	2383.36700745	1.07149960	2453.58450578	1.01556788	2470.62283287	0.96884192
1946.05479722	1.11574835	1959.65109677	1.07560802	1972.55474346	0.93065638	2015.59858988	0.98844388	2029.67219392	0.95631663	2043.08538019	1.00253971	2090.27354744	0.96964907	2104.85211417	0.95452741	2118.68954811	0.96626836	2170.61159302	1.00290249	2185.79711538	0.98762668	2200.16161260		2257.46965410	1.00281462	2273.19013167	0.98148025	2288.13193182	1.01495671	2351.46517110	0.99112666	2367.82337025	1.12501936	2383.37391244	1.01874424	2453.59244176	0.97424806	2470.63041386	1.02147749
1946.06112020	1.06656901	1959.65713376	1.08533154	1972.56047745	0.94721099	2015.60513587	1.00715007	2029.67844391	0.96996324	2043.09131518	1.00749277	2090.28033142	0.96825969	2104.85859216	0.95135587	2118.69569910	0.98749245	2170.61863300	0.98350140	2185.80383637	0.99398090	2200.16799559		2257.47696809	0.98180538	2273.19711766	1.00945466	2288.13856681	0.98920232	2351.47278409	0.97558566	2367.83064224	1.13736119	2383.38081643	0.95654233	2453.60037775	1.01182665	2470.63799385	0.96308490
1946.06744420	1.08629684	1959.66317075	1.04403412	1972.56621044	0.93191529	2015.61168186	0.99895571	2029.68469290	0.99787880	2043.09724917	0.99878663	2090.28711441	0.96405938	2104.86506815	0.95798223	2118.70185009	0.95874973	2170.62567199	0.98910097	2185.81055736	1.00364297	2200.17437858		2257.48428208	1.03297125	2273.20410365	1.03901320	2288.14520180	0.99707049	2351.48039808	1.00887048	2367.83791523	1.11859904	2383.38772041	1.05896579	2453.60831374	0.92807085	2470.64557483	1.04595277
1946.07376718	1.02352405	1959.66920774	1.07521748	1972.57194443	0.96363997	2015.61822785	0.99042037	2029.69094189	0.97639927	2043.10318416	0.99699725	2090.29389740	0.98448758	2104.87154514	0.98406302	2118.70800008	0.96693500	2170.63271098	0.99382533	2185.81727835	0.99750614	2200.18076157		2257.49159607	1.02327104	2273.21108864	1.01320234	2288.15183779	1.01043189	2351.48801107	0.99068604	2367.84518722	1.09710683	2383.39462440	0.91250326	2453.61624973	1.06868948	2470.65315482	0.94590807
1946.08009118	1.05382819	1959.67524373	1.02445546	1972.57767742	0.93708382	2015.62477384	0.99252517	2029.69718988	0.95996080	2043.10911815	1.00216088	2090.30068139	0.94023707	2104.87802213	0.95864719	2118.71415007	0.96185490	2170.63974997	1.01676335	2185.82399933	0.99368396	2200.18714456		2257.49891005	0.97632336	2273.21807363	1.01394572	2288.15847278	1.00979629	2351.49562405	0.96063978	2367.85245920	1.06993087	2383.40152839	1.03687921	2453.62418471	0.97834667	2470.66073481	1.04246580
