freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91218168		1959.51022317		1972.42346951		2015.44198141		2029.51932257		2042.88437077		2090.09090252		2104.68012441		2118.52406993		2170.46489703		2185.58322915		2199.98709353		2257.26325832		2272.98626035		2287.93392752		2351.23806539		2367.59736315		2383.15462900		2453.33994828		2470.37736757	
1945.91850666		1959.51626216		1972.42920550		2015.44852940		2029.52557356		2042.89030776		2090.09768751		2104.68660240		2118.53022292		2170.47193802		2185.58995214		2199.99347952		2257.27057330		2272.99324734		2287.94056451		2351.24568038		2367.60463714		2383.16153499		2453.34788526		2470.38494956	
1945.92483165		1959.52230115		1972.43494149		2015.45507639		2029.53182455		2042.89624475		2090.10447250		2104.69308139		2118.53637491		2170.47897901		2185.59667512		2199.99986451		2257.27788829		2273.00023333		2287.94720250		2351.25329437		2367.61191113		2383.16844098		2453.35582325		2470.39253255	
1945.93115664	2.22369683	1959.52833914		1972.44067748		2015.46162438		2029.53807554		2042.90218074		2090.11125649		2104.69956038		2118.54252690		2170.48602000		2185.60339711		2200.00624950		2257.28520328		2273.00722032		2287.95383949		2351.26090936		2367.61918511		2383.17534697		2453.36375924		2470.40011453	
1945.93748163	1.09660878	1959.53437813		1972.44641247		2015.46817137	0.90776164	2029.54432553		2042.90811773		2090.11804148		2104.70603837		2118.54867789		2170.49306098		2185.61011910		2200.01263349		2257.29251827		2273.01420731		2287.96047648		2351.26852334		2367.62645810		2383.18225296		2453.37169622		2470.40769652	
1945.94380662	1.14510342	1959.54041612	1.21724023	1972.45214746	0.78400418	2015.47471836	0.90822743	2029.55057652	0.92703136	2042.91405372		2090.12482546		2104.71251635		2118.55482988		2170.50010097		2185.61684109		2200.01901848		2257.29983326		2273.02119330		2287.96711347		2351.27613733		2367.63373109		2383.18915795		2453.37963321		2470.41527851	
1945.95013061	1.12782014	1959.54645511	1.21825464	1972.45788245	0.79922744	2015.48126535	0.93423346	2029.55682651	0.90106754	2042.91998971	0.96066760	2090.13161045		2104.71899434		2118.56098187		2170.50714196		2185.62356308		2200.02540247		2257.30714824		2273.02817928		2287.97374946		2351.28375132		2367.64100408		2383.19606293		2453.38756920		2470.42285949	
1945.95645560	1.11672136	1959.55249310	1.20471290	1972.46361744	0.82417120	2015.48781234	0.92249889	2029.56307650	0.92803777	2042.92592570	0.95670108	2090.13839444		2104.72547233		2118.56713286		2170.51418195		2185.63028507		2200.03178746		2257.31446223		2273.03516527		2287.98038645		2351.29136430		2367.64827706		2383.20296892		2453.39550518		2470.43044148	
1945.96277959	1.14423335	1959.55853109	1.19763581	1972.46935243	0.80626774	2015.49435932	0.93993061	2029.56932649	0.94917907	2042.93186169	0.96056126	2090.14517843	0.95468335	2104.73195032	0.88103043	2118.57328385		2170.52122194		2185.63700706		2200.03817145		2257.32177722		2273.04215126		2287.98702244		2351.29897829		2367.65555005		2383.20987391		2453.40344117		2470.43802247	
1945.96910358	1.14626850	1959.56456908	1.19221511	1972.47508742	0.82020592	2015.50090531	0.94988767	2029.57557648	0.92615124	2042.93779668	0.96053095	2090.15196242	0.95802513	2104.73842731	0.88332096	2118.57943484		2170.52826193		2185.64372805		2200.04455544		2257.32909121		2273.04913725		2287.99365842		2351.30659228		2367.66282304		2383.21677890		2453.41137716		2470.44560346	
1945.97542757	1.15705407	1959.57060707	1.15952193	1972.48082241	0.84217040	2015.50745230	0.98227999	2029.58182647	0.92583826	2042.94373267	0.99470511	2090.15874541	0.93241852	2104.74490530	0.90105936	2118.58558583		2170.53530191	1.00254029	2185.65044903		2200.05093943		2257.33640519		2273.05612224		2288.00029441		2351.31420527		2367.67009503		2383.22368289		2453.41931314		2470.45318444	
1945.98175156	1.15934034	1959.57664406	1.17095963	1972.48655640	0.87198562	2015.51399829	0.95251542	2029.58807646	0.93616078	2042.94966766	0.95682905	2090.16552940	0.95403732	2104.75138229	0.89836393	2118.59173682	0.99722411	2170.54234190	1.01001373	2185.65717002		2200.05732242		2257.34371918	1.00700545	2273.06310823		2288.00693040		2351.32181825		2367.67736802		2383.23058788		2453.42724913		2470.46076543	
1945.98807555	1.22283775	1959.58268205	1.14659093	1972.49229039	0.81590092	2015.52054428	0.97084719	2029.59432545	0.93774127	2042.95560265	0.97983189	2090.17231238	0.91598424	2104.75785928	0.90641271	2118.59788681	0.98064263	2170.54938089	1.02228889	2185.66389101		2200.06370641	0.98934765	2257.35103317	1.03421068	2273.07009321		2288.01356639		2351.32943124		2367.68464000		2383.23749186		2453.43518412		2470.46834542	
1945.99439954	1.19015717	1959.58871904	1.13270920	1972.49802438	0.84573490	2015.52709027	0.99102209	2029.60057544	0.92537207	2042.96153864	0.98269725	2090.17909637	0.93721180	2104.76433627	0.93191386	2118.60403780	1.01364676	2170.55642088	1.01281457	2185.67061200		2200.07008939	0.96933284	2257.35834616	1.00401424	2273.07707820	0.99299259	2288.02020138		2351.33704423		2367.69191199		2383.24439585		2453.44312010		2470.47592641	
