freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.90444980		1959.50634931		1972.41845417		2015.44098219		2029.52453224		2042.89027959		2090.11275070		2104.69905581		2118.52927997		2170.44043076		2185.63457229		2200.01857799		2257.29197135		2273.02152188		2287.97271671		2351.28351503		2367.64912711		2383.20758449		2453.40266318		2470.44262533	
1945.91077679		1959.51238930		1972.42419116		2015.44753218		2029.53078523		2042.89621758		2090.11953769		2104.70553680		2118.53543396		2170.44747375		2185.64129628		2200.02496498		2257.29928834		2273.02851086		2287.97935670		2351.29113302		2367.65640410		2383.21449248		2453.41060217		2470.45021032	
1945.91710278		1959.51842929		1972.42992915		2015.45408117		2029.53703722		2042.90215657		2090.12632468		2104.71201679		2118.54158795		2170.45451674		2185.64802127		2200.03135197		2257.30660632		2273.03549985		2287.98599569		2351.29874900		2367.66368009		2383.22140147		2453.41854215		2470.45779531	
1945.92342977		1959.52446928		1972.43566614		2015.46063016		2029.54329021		2042.90809356		2090.13311167		2104.71849777		2118.54774194		2170.46155873		2185.65474526		2200.03773796		2257.31392331		2273.04248884		2287.99263468		2351.30636599		2367.67095608		2383.22830946		2453.42648114		2470.46537929	
1945.92975576		1959.53050927		1972.44140313		2015.46717915	0.90499908	2029.54954220	0.90840303	2042.91403155		2090.13989766	0.95637483	2104.72497776		2118.55389593		2170.46860172		2185.66147025		2200.04412495		2257.32124130		2273.04947783		2287.99927366		2351.31398298		2367.67823206		2383.23521745		2453.43442013		2470.47296328	
1945.93608275	1.09910533	1959.53654926	1.14533617	1972.44714012	0.81943351	2015.47372714	0.89970915	2029.55579419	0.91460313	2042.91996954	0.97382783	2090.14668465	1.00356667	2104.73145775	0.88698691	2118.56004992		2170.47564370		2185.66819423		2200.05051094		2257.32855829		2273.05646682		2288.00591265		2351.32159896		2367.68550705		2383.24212444		2453.44236012		2470.48054727	
1945.94240873	1.05915987	1959.54258925	1.15577772	1972.45287611	0.84672315	2015.48027613	0.91460241	2029.56204618	0.89288872	2042.92590653	0.95968643	2090.15347064	1.01697102	2104.73793674	0.87650916	2118.56620391		2170.48268569		2185.67491822	0.98534086	2200.05689693		2257.33587528		2273.06345581		2288.01255164		2351.32921595		2367.69278304		2383.24903243		2453.45029910		2470.48813126	
1945.94873472	1.06524331	1959.54862924	1.16528785	1972.45861310	0.84453347	2015.48682512	0.92279865	2029.56829717	0.90558922	2042.93184452	0.99372929	2090.16025663	1.01158976	2104.74441673	0.89170663	2118.57235690		2170.48972768		2185.68164121	0.96130325	2200.06328292	1.04116286	2257.34319126	1.00967477	2273.07044379		2288.01918963		2351.33683194		2367.70005803		2383.25593941		2453.45823709		2470.49571524	
1945.95506071	1.05854545	1959.55466823	1.15595601	1972.46434909	0.83178173	2015.49337311	0.91293109	2029.57454916	0.93458253	2042.93778151	0.99521566	2090.16704261	0.98434262	2104.75089672	0.90923351	2118.57851089		2170.49676967		2185.68836520	0.99858384	2200.06966891	1.05174388	2257.35050825	0.99901765	2273.07743278	0.99196975	2288.02582862		2351.34444793		2367.70733302		2383.26284740		2453.46617608	0.92908265	2470.50329823	
1945.96138570	1.12911186	1959.56070722	1.11488678	1972.47008608	0.83583618	2015.49992110	0.93172563	2029.58080115	0.91206934	2042.94371850	0.99402900	2090.17382860	1.01438248	2104.75737571	0.90709890	2118.58466388		2170.50381166		2185.69508919	0.98764258	2200.07605490	1.00980459	2257.35782524	0.99854327	2273.08442077	0.98121061	2288.03246661	1.01436233	2351.35206391	1.08914540	2367.71460800		2383.26975439		2453.47411406	0.95768242	2470.51088222	
