freqO0C1	fluxO0C1	freqO0C2	fluxO0C2	freqO0C3	fluxO0C3	freqO1C1	fluxO1C1	freqO1C2	fluxO1C2	freqO1C3	fluxO1C3	freqO2C1	fluxO2C1	freqO2C2	fluxO2C2	freqO2C3	fluxO2C3	freqO3C1	fluxO3C1	freqO3C2	fluxO3C2	freqO3C3	fluxO3C3	freqO4C1	fluxO4C1	freqO4C2	fluxO4C2	freqO4C3	fluxO4C3	freqO5C1	fluxO5C1	freqO5C2	fluxO5C2	freqO5C3	fluxO5C3	freqO6C1	fluxO6C1	freqO6C2	fluxO6C2
1945.91274788		1959.51291432		1972.42059822		2015.44285953		2029.51912072		2042.88537453		2090.10013171		2104.68710804		2118.51010699		2170.43741260		2185.57995024		2199.99057968		2257.26359243		2272.98613082		2287.93311009		2351.23813756		2367.59649226		2383.15523307		2453.34144192		2470.40317729	
1945.91907287		1959.51895331		1972.42633421		2015.44940652		2029.52537271		2042.89131153		2090.10691669		2104.69358703		2118.51625898		2170.44445359		2185.58667223		2199.99696467		2257.27090841		2272.99311781		2287.93974707		2351.24575255		2367.60376625		2383.16213906		2453.34937890		2470.41075927	
1945.92539786		1959.52499230		1972.43207020		2015.45595451		2029.53162270		2042.89724752		2090.11370168		2104.70006602		2118.52241097		2170.45149457		2185.59339522		2200.00334966		2257.27822340		2273.00010480		2287.94638506		2351.25336654		2367.61104024		2383.16904506		2453.35731590		2470.41834126	
1945.93172285	1.52895667	1959.53103029		1972.43780520		2015.46250150		2029.53787369		2042.90318450		2090.12048567		2104.70654400		2118.52856296		2170.45853556		2185.60011721		2200.00973465		2257.28553839		2273.00709179		2287.95302205		2351.26098153		2367.61831422		2383.17595105		2453.36525288		2470.42592425	
1945.93804784	1.14937045	1959.53706928	1.50913278	1972.44354119		2015.46904949	0.89163526	2029.54412468		2042.90912050		2090.12727066		2104.71302299		2118.53471495		2170.46557655		2185.60683920		2200.01611964		2257.29285338		2273.01407778		2287.95965904		2351.26859551		2367.62558721		2383.18285603		2453.37318986		2470.43350524	
1945.94437283	1.12115201	1959.54310827	1.48443845	1972.44927618	0.79587362	2015.47559648	0.90476927	2029.55037467	0.89243085	2042.91505748		2090.13405465		2104.71950098		2118.54086694		2170.47261654		2185.61356119		2200.02250362		2257.30016837		2273.02106477		2287.96629603		2351.27620950		2367.63286120		2383.18976201		2453.38112585		2470.44108722	
1945.95069682	1.17293636	1959.54914626	1.45319365	1972.45501117	0.78641332	2015.48214346	0.90851121	2029.55662566	0.90069642	2042.92099347	0.97388774	2090.14083964	0.89625799	2104.72597897		2118.54701793		2170.47965653		2185.62028317		2200.02888861		2257.30748235		2273.02805075		2287.97293202		2351.28382349		2367.64013419		2383.19666701		2453.38906284		2470.44866921	
1945.95702181	1.18949960	1959.55518425	1.45128626	1972.46074616	0.80871321	2015.48869045	0.92315168	2029.56287565	0.92082818	2042.92692946	0.93395299	2090.14762363	0.90607957	2104.73245696	0.90996692	2118.55316892		2170.48669751		2185.62700516		2200.03527260		2257.31479734		2273.03503674		2287.97956901		2351.29143747		2367.64740718		2383.20357300		2453.39699883		2470.45625020	
1945.96334580	1.13623539	1959.56122224	1.41869658	1972.46648115	0.79922394	2015.49523644	0.91659169	2029.56912564	0.94126130	2042.93286545	0.96492977	2090.15440761	0.90349985	2104.73893395	0.92116524	2118.55932091		2170.49373750		2185.63372715		2200.04165659		2257.32211133		2273.04202273		2287.98620500		2351.29905046		2367.65468016		2383.21047798		2453.40493482		2470.46383219	
1945.96966979	1.19474994	1959.56726023	1.36335243	1972.47221614	0.82655346	2015.50178343	0.92992219	2029.57537563	0.91172938	2042.93880045	0.96199512	2090.16119160	0.92095564	2104.74541194	0.93195934	2118.56547190		2170.50077749		2185.64044814		2200.04804058		2257.32942532		2273.04900772		2287.99284099		2351.30666445		2367.66195215		2383.21738198		2453.41287080		2470.47141317	
1945.97599378	1.21791950	1959.57329822	1.38158281	1972.47795013	0.82619894	2015.50832942	0.94810282	2029.58162562	0.90541159	2042.94473643	0.96130954	2090.16797559	0.91786184	2104.75188893	0.92707742	2118.57162289		2170.50781748		2185.64716913		2200.05442457		2257.33674030		2273.05599371		2287.99947697		2351.31427744		2367.66922514		2383.22428696		2453.42080679		2470.47899416	
1945.98231777	1.25022279	1959.57933621	1.33811608	1972.48368512	0.85418000	2015.51487641	0.95837042	2029.58787461	0.89899599	2042.95067143	0.97399368	2090.17475858	0.90226346	2104.75836692	0.92368383	2118.57777288		2170.51485647		2185.65389112		2200.06080856		2257.34405429	1.01702241	2273.06297870		2288.00611296		2351.32189042		2367.67649713		2383.23119195		2453.42874278		2470.48657415	
1945.98864176	1.25384623	1959.58537320	1.30311135	1972.48941911	0.85262403	2015.52142240	0.98379958	2029.59412460	0.91067125	2042.95660641	0.96813876	2090.18154257	0.89792656	2104.76484391	0.93947813	2118.58392387		2170.52189646		2185.66061211		2200.06719155	0.98414960	2257.35136728	1.00154936	2273.06996468		2288.01274895		2351.32950341		2367.68376912		2383.23809593		2453.43667776		2470.49415514	
1945.99496575	1.28078679	1959.59141019	1.28064093	1972.49515310	0.85677083	2015.52796839	1.00234125	2029.60037359	0.91548872	2042.96254141	0.98437164	2090.18832556	0.88656851	2104.77132090	0.92942002	2118.59007386		2170.52893544		2185.66733210		2200.07357554	1.01051504	2257.35868127	1.01156662	2273.07694967	0.97091957	2288.01938394		2351.33711640		2367.69104110		2383.24499992		2453.44461274		2470.50173512	
1946.00128874	1.30326424	1959.59744818	1.26274997	1972.50088709	0.82827542	2015.53451438	1.00967873	2029.60662358	0.91704208	2042.96847639	0.94603707	2090.19510855	0.91685667	2104.77779789	0.92889698	2118.59622485	0.98235465	2170.53597543	0.99825858	2185.67405309	0.97007665	2200.07995853	0.98838226	2257.36599526	1.00198772	2273.08393466	1.01320826	2288.02601893		2351.34472939		2367.69831309		2383.25190392		2453.45254873		2470.50931611	
1946.00761273	1.29567746	1959.60348517	1.27171423	1972.50662108	0.84904542	2015.54106037	1.01182740	2029.61287257	0.91586472	2042.97441138	0.97537919	2090.20189154	0.91731166	2104.78427387	0.92763149	2118.60237484	0.95239250	2170.54301442	0.99374631	2185.68077407	0.98032665	2200.08634152	1.00201395	2257.37330824	1.03193132	2273.09091865	1.02222259	2288.03265492	0.97538918	2351.35234137	1.09580275	2367.70558508		2383.25880790		2453.46048371		2470.51689610	
1946.01393572	1.26991991	1959.60952216	1.24481352	1972.51235507	0.87138221	2015.54760536	1.02299954	2029.61912156	0.92107722	2042.98034638	0.97603829	2090.20867452	0.91573187	2104.79075086	0.96706738	2118.60852483	0.96781588	2170.55005341	1.01185598	2185.68749406	0.99330628	2200.09272451	0.97205695	2257.38062123	0.98850193	2273.09790364	1.03212802	2288.03928991	0.95482890	2351.35995436	1.05642338	2367.71285607		2383.26571189		2453.46841870	1.04125149	2470.52447609	0.98437477
1946.02025870	1.33473585	1959.61555915	1.26371609	1972.51808806	0.86684685	2015.55415134	1.03687485	2029.62537055	0.93300989	2042.98628037	0.97660511	2090.21545751	0.89866647	2104.79722685	0.95278318	2118.61467482	0.98032759	2170.55709240	1.01013801	2185.69421505	0.98915984	2200.09910650	0.99979074	2257.38793422	1.00507108	2273.10488863	1.02570555	2288.04592390	0.97045039	2351.36756635	1.10144071	2367.72012805	1.28767973	2383.27261488		2453.47635270	0.90003272	2470.53205507	0.95360544
1946.02658169	1.31212852	1959.62159514	1.21815550	1972.52382205	0.88545715	2015.56069633	1.00775383	2029.63161854	0.93215073	2042.99221436	0.95939973	2090.22224050	0.91497948	2104.80370384	0.97913430	2118.62082381	0.95289019	2170.56413039	1.01737674	2185.70093504	0.96932528	2200.10548949	1.02046082	2257.39524721	1.00045924	2273.11187261	0.97908430	2288.05255889	1.01751634	2351.37517834	1.08601871	2367.72739904	1.29856046	2383.27951787		2453.48428768	0.96508599	2470.53963506	0.94296635
1946.03290468	1.28709399	1959.62763213	1.22290983	1972.52955504	0.89362759	2015.56724232	0.98399938	2029.63786753	0.96026792	2042.99814934	0.96095396	2090.22902249	0.92745905	2104.81017983	0.96248043	2118.62697380	0.95665475	2170.57116937	0.99407048	2185.70765503	0.99837960	2200.11187148	0.98720531	2257.40256019	0.97958489	2273.11885660	0.99960078	2288.05919387	0.96825239	2351.38279032	1.05737370	2367.73467003	1.22466069	2383.28642186		2453.49222166	0.96997643	2470.54721405	0.98450258
1946.03922767	1.27044557	1959.63366812	1.17953521	1972.53528803	0.92431983	2015.57378731	1.02809576	2029.64411552	0.95802942	2043.00408334	0.95480117	2090.23580548	0.93143999	2104.81665582	0.95861324	2118.63312279	0.96070152	2170.57820736	0.98997376	2185.71437402	1.00060091	2200.11825446	0.97824501	2257.40987318	1.01651124	2273.12584059	0.99808055	2288.06582786	1.00783898	2351.39040231	1.04161610	2367.74194102	1.25806644	2383.29332485	1.05232559	2453.50015666	0.95567915	2470.55479403	1.08378573
1946.04555066	1.27115096	1959.63970511	1.19852286	1972.54102102	0.92791347	2015.58033230	1.01898765	2029.65036350	0.92930009	2043.01001733	0.95990864	2090.24258747	0.92743089	2104.82313181	0.94253827	2118.63927178	0.95233188	2170.58524635	0.98524283	2185.72109401	0.98651071	2200.12463645	1.01064560	2257.41718517	1.01803005	2273.13282458	0.98988596	2288.07246185	0.99566240	2351.39801430	1.06639998	2367.74921201	1.20069155	2383.30022684	1.03861155	2453.50809064	1.02575830	2470.56237302	0.99499345
1946.05187265	1.26447355	1959.64574110	1.16246012	1972.54675401	0.91020209	2015.58687729	1.00041174	2029.65661249	0.93951222	2043.01595031	0.98619029	2090.24936946	0.90525231	2104.82960780	0.97843359	2118.64542077	0.94704658	2170.59228434	1.01488972	2185.72781400	1.00680545	2200.13101844	1.01215469	2257.42449816	1.00904574	2273.13980857	0.98953965	2288.07909584	1.01810225	2351.40562528	1.08245959	2367.75648199	1.25779223	2383.30712983	1.04855044	2453.51602463	0.95539195	2470.56995101	1.03776598
